mtx,rows,cols,nnz,alpha_1(ms),alpha_2(ms),alpha_3(ms),alpha_4(ms),alpha_5(ms),cu_1(ms),cu_2(ms),cu_3(ms)
pds-80.mtx,129181,434580,927826,1.06698,1.28131,1.23298,0.875487,4.4747,1.10212,1.09979,1.0981
pds-90.mtx,142823,475448,1014136,1.17506,1.40118,1.34918,0.950669,4.89342,1.20499,1.20215,1.20129
pesa.mtx,11738,11738,79566,0.106594,0.147859,0.13276,0.0808978,0.345667,0.0774094,0.0761286,0.0767029
pf2177.mtx,9728,10178,30984,0.089886,0.160876,0.135782,0.0608547,0.204217,0.0667052,,0.0632149
pfinan512.mtx,74752,74752,596992,0.576086,0.885598,0.848709,0.37422,2.60536,0.44728,0.444488,0.445224
pgp2.mtx,4034,13254,22474,0.0499369,0.101346,0.0823373,0.054177,0.129477,0.0448327,0.044417,0.0444808
PGPgiantcompo.mtx,10680,10680,48632,0.112704,0.194204,0.133176,0.0850542,0.304389,0.188341,0.176611,0.177827
photogrammetry2.mtx,4472,936,37056,0.0497922,0.0803841,0.0733145,0.0478553,0.144963,0.0441786,0.0422728,0.0420167
photogrammetry.mtx,1388,390,11816,0.0269606,0.0684633,0.0626249,0.0360168,0.0636654,0.0295522,0.0293122,0.0292804
piston.mtx,2025,2025,100015,0.0446727,0.0983537,0.0918652,0.0821936,0.345046,0.0649451,0.0433446,0.043297
pivtol.mtx,102,102,306,0.0180092,0.103314,0.0579372,0.0255683,0.0418888,0.0213444,0.0215363,0.0214083
pkustk01.mtx,22044,22044,979380,0.315974,0.577371,0.577676,0.344279,3.31084,0.612859,0.31629,0.314925
pkustk02.mtx,10800,10800,810000,0.245556,0.473488,0.474649,0.31613,3.27132,0.284646,0.289868,0.289269
pkustk03.mtx,63336,63336,3130416,0.853695,1.75377,1.77483,0.841164,9.91921,1.61371,0.856678,0.855471
pkustk04.mtx,55590,55590,4218660,1.60993,2.66669,2.61246,1.32247,18.6817,1.71761,1.62262,1.62422
pkustk05.mtx,37164,37164,2205144,0.652155,1.225,1.2371,0.636729,8.17192,1.16387,0.655036,0.652396
pkustk06.mtx,43164,43164,2571768,0.753852,1.42066,1.43458,0.733912,9.55027,1.36116,0.756139,0.756523
pkustk07.mtx,16860,16860,2418804,0.703579,1.33261,1.32048,0.719868,13.0313,0.837129,0.954388,0.950383
pkustk08.mtx,22209,22209,3226671,0.915567,1.75897,1.76365,0.95776,17.3469,1.11135,1.23802,1.25032
pkustk09.mtx,33960,33960,1583640,0.453334,0.918865,0.91768,0.467625,5.00973,0.850637,0.451895,0.451399
pkustk10.mtx,80676,80676,4308984,1.11108,2.37428,2.37214,1.06667,13.6908,2.07213,1.11063,1.1117
pkustk11.mtx,87804,87804,5217912,1.48036,2.85858,2.86709,1.41111,19.311,2.74274,1.48519,1.4847
pkustk12.mtx,94653,94653,7512317,2.75433,5.01128,4.9923,2.18255,32.369,3.07687,2.96433,2.91499
pkustk13.mtx,94893,94893,6616827,1.93039,3.59673,3.58173,1.94098,27.4396,2.47011,2.38347,2.38068
pkustk14.mtx,151926,151926,14836504,4.00715,7.78186,7.90773,3.95597,68.7108,5.09403,5.43024,5.43868
plat1919.mtx,1919,1919,32399,0.0336922,0.0652938,0.0649607,0.0454405,0.122065,0.0411563,0.0310563,0.0310563
plat362.mtx,362,362,5786,0.0200359,0.057521,0.057521,0.0393606,0.0495528,0.0375204,0.0235382,0.0234724
plbuckle.mtx,1282,1282,30644,0.0304359,0.06137,0.0610731,0.0525288,0.113869,0.0558089,0.031876,0.0320486
plddb.mtx,3069,5049,10839,0.0410726,0.102482,0.0782733,0.0389696,0.0880369,0.0340155,0.0338063,0.0340166
pli.mtx,22695,22695,1350309,0.505705,0.776509,0.77419,0.549818,5.5033,0.77593,0.515031,0.516927
plsk1919.mtx,1919,1919,9662,0.031371,0.0921779,0.0727412,0.0351527,0.0695374,0.0238583,0.0243381,0.0239827
plskz362.mtx,362,362,1760,0.0195559,0.0859854,0.0677134,0.0300965,0.0421766,0.0223822,0.0226407,0.0224804
pltexpa.mtx,26894,70364,143059,0.220895,0.271812,0.257746,0.158323,0.719146,0.190227,0.18655,0.187203
poisson2D.mtx,367,367,2417,0.0198227,0.0718734,0.063009,0.0330886,0.0395526,0.0290671,0.0287119,0.0286759
poisson3Da.mtx,13514,13514,352762,0.18971,0.26954,0.26621,0.212662,1.24676,0.241088,0.193924,0.201954
poisson3Db.mtx,85623,85623,2374949,1.52672,2.02043,2.01447,1.58936,9.331,1.69939,1.61651,1.61554
polblogs.mtx,1490,1490,19025,0.067716,0.069725,0.0664609,0.0687527,0.121313,0.18701,0.17741,0.178146
polbooks.mtx,105,105,882,0.0187913,0.0653608,0.0607206,0.036608,0.036992,0.0395201,0.0383822,0.0386728
poli3.mtx,16955,16955,37849,0.173121,0.220371,0.154349,0.098593,0.327764,0.386483,0.359648,0.362453
poli4.mtx,33833,33833,73249,0.268787,0.396403,0.457577,0.139506,0.602935,0.375187,0.351763,0.353128
poli_large.mtx,15575,15575,33074,0.180034,0.210818,0.15155,0.0940329,0.293752,0.536742,0.501589,0.499014
poli.mtx,4008,4008,8188,0.0475846,0.155058,0.101174,0.0442494,0.089153,0.0764326,0.0737767,0.0738248
pores_1.mtx,30,30,180,0.0182934,0.0652809,0.0599297,0.0287111,0.0340487,0.0225766,0.0224642,0.0224803
pores_2.mtx,1224,1224,9613,0.02648,0.0725009,0.0642141,0.0361602,0.0700967,0.0306243,0.0300162,0.0300485
pores_3.mtx,532,532,3474,0.0219204,0.0902248,0.0678407,0.0332964,0.0427916,0.0285282,0.0281603,0.0281282
porousMatrix1.mtx,4263,4263,27999,0.0504641,0.090497,0.0798232,0.0490406,0.131362,0.0382221,0.0383639,0.0377069
porousmatrix.mtx,262606,262606,1809184,2.12197,2.19971,2.09991,1.25002,7.36068,1.3042,1.32363,1.32233
power.mtx,4941,4941,13188,0.0532327,0.153218,0.0980651,0.0457961,0.11552,0.0453445,0.0449608,0.0447525
powersim.mtx,15838,15838,67562,0.135696,0.18669,0.151937,0.0977084,0.345879,0.112561,0.109326,0.109553
PR02R.mtx,161070,161070,8185136,3.05818,4.49482,4.40688,2.34356,29.8976,5.02009,3.08689,3.08839
pre2.mtx,659033,659033,5959282,5.31959,5.68494,5.41501,18.91,24.3122,5.096,5.06369,5.06446
preferentialAttachment.mtx,100000,100000,999970,1.04715,1.15024,1.12954,0.90346,4.59383,1.66896,1.61636,1.62097
Pres_Poisson.mtx,14822,14822,715804,0.232163,0.430148,0.433201,0.256931,2.30075,0.381156,0.227305,0.228162
primagaz.mtx,1554,10836,21665,0.423237,0.0865967,0.085169,0.147255,0.17141,1.60383,1.49688,1.50207
problem1.mtx,415,415,2779,0.0200358,0.0708329,0.0627209,0.0324802,0.0399472,0.0289763,0.0283365,0.0287044
problem.mtx,12,46,86,0.0196995,0.054593,0.0594729,0.0293604,0.0272644,0.0269124,0.0262605,0.0263844
progas.mtx,1650,1900,8897,0.0305282,0.107905,0.080981,0.0357444,0.0730853,0.0337764,0.0336163,0.0335842
psmigr_1.mtx,3140,3140,543162,0.515847,0.393653,0.392548,0.626455,3.37193,0.464806,0.347124,0.343652
psmigr_2.mtx,3140,3140,540022,0.518709,0.390795,0.393684,0.623639,3.32309,0.464354,0.349397,0.351028
psmigr_3.mtx,3140,3140,543162,0.515126,0.393908,0.393348,0.626983,3.35181,0.462085,0.345652,0.346388
psse0.mtx,26722,11028,102432,0.209794,0.244611,0.200897,0.106303,0.540374,0.120481,0.115133,0.114226
psse1.mtx,14318,11028,57376,0.123073,0.17423,0.133923,0.0840951,0.312581,0.090462,0.0894413,0.0892484
psse2.mtx,28634,11028,115262,0.22325,0.235904,0.23726,0.122416,0.589986,0.145794,0.140177,0.140092
pwtk.mtx,217918,217918,11634424,3.0277,6.26608,6.23237,2.73841,36.8279,5.03679,3.01421,3.03808
pwt.mtx,36519,36519,326107,0.285215,0.500371,0.432134,0.205362,1.15052,0.244738,0.229063,0.229567
qa8fk.mtx,66127,66127,1660579,0.576417,1.17372,1.20493,0.928101,5.1177,1.02458,0.725993,0.950891
qa8fm.mtx,66127,66127,1660579,0.574829,1.18883,1.18469,0.716547,5.10502,1.02808,0.950607,0.95248
qc2534.mtx,2534,2534,463360,0.125827,0.279623,0.302793,0.209158,2.6843,0.137412,0.13364,0.133716
qc324.mtx,324,324,26730,0.034497,0.050348,0.0553134,0.099827,0.135972,0.0357453,0.0281253,0.0284647
qh1484.mtx,1484,1484,6110,0.027413,0.102132,0.0798392,0.0335517,0.0612806,0.0291387,0.0293408,0.0292579
qh768.mtx,768,768,2934,0.022859,0.0994095,0.0786416,0.0327117,0.0443381,0.0300321,0.0281086,0.0282196
qh882.mtx,882,882,3354,0.023609,0.100048,0.0799364,0.03342,0.046272,0.0287841,0.0287041,0.0287112
qiulp.mtx,1192,1900,4492,0.055056,0.110992,0.0703361,0.0416801,0.0633281,0.137648,0.130336,0.130688
qpband.mtx,20000,20000,45000,0.166305,0.343723,0.234737,0.0941934,0.333626,0.109661,0.108034,0.10837
QRpivot.mtx,660,749,3808,0.0226885,0.0792205,0.0674886,0.0337924,0.041636,0.0295041,0.0292965,0.0291737
r05.mtx,5190,9690,104145,0.152209,0.165009,0.134369,0.0987208,0.739285,0.70079,0.256034,0.255922
radfr1.mtx,1048,1048,13299,0.0287569,0.123841,0.0866498,0.048498,0.0810725,0.0486083,0.0467737,0.0468483
raefsky1.mtx,3242,3242,294276,0.100881,0.198737,0.195153,0.124143,1.2676,0.119505,0.110577,0.109889
raefsky2.mtx,3242,3242,294276,0.100321,0.199169,0.195025,0.124033,1.26727,0.120529,0.110098,0.109888
raefsky3.mtx,21200,21200,1488768,0.435062,0.835619,0.863973,0.398772,5.48524,0.59746,0.56137,0.561284
raefsky4.mtx,19779,19779,1328611,0.389704,0.752026,0.745898,0.415076,5.02465,0.479285,0.512261,0.515484
raefsky5.mtx,6316,6316,168658,0.0900492,0.161802,0.151702,0.109857,0.561943,0.128064,0.0938461,0.0933123
raefsky6.mtx,3402,3402,137845,0.0763045,0.128529,0.131169,0.120695,0.556846,0.14069,0.0753254,0.074689
Ragusa16.mtx,24,24,81,0.0198561,0.0714242,0.0574242,0.0303689,0.0304597,0.0278722,0.0273602,0.0273921
Ragusa18.mtx,23,23,64,0.0196005,0.0801088,0.0628461,0.0273604,0.0296328,0.022352,0.0225922,0.0223203
rail_1357.mtx,1357,1357,8985,0.0272164,0.077041,0.0671689,0.0355524,0.068033,0.0296897,0.0295205,0.0294081
rail_20209.mtx,20209,20209,139233,0.166898,0.228019,0.209187,0.115857,0.579046,0.133519,0.128418,0.129738
rail2586.mtx,2586,923269,8011362,20.9991,50.4561,50.4528,18.0839,66.5485,15.9728,10.4368,10.5185
rail4284.mtx,4284,1096894,11284032,19.0935,40.8129,41.5329,16.4726,92.5924,16.3085,12.3194,12.2367
rail507.mtx,507,63516,409856,1.88421,0.573349,0.575412,2.69379,3.29488,1.48737,0.871335,0.874263
rail516.mtx,516,47827,315412,1.76377,0.520466,0.515778,2.80753,2.55352,1.37957,0.822824,0.82976
rail_5177.mtx,5177,5177,35185,0.0565126,0.0967693,0.0842011,0.0521768,0.161798,0.0476482,0.0472327,0.0472966
rail582.mtx,582,56097,402290,2.18087,0.668359,0.67444,3.13176,3.27591,1.69935,1.0332,1.02934
rail_79841.mtx,79841,79841,553921,0.59164,0.714363,0.664417,0.344209,2.22319,0.419684,0.412685,0.412326
Raj1.mtx,263743,263743,1302464,10.9985,4.65922,4.75779,3.77773,6.81116,41.7099,39.0197,39.0283
rajat01.mtx,6833,6833,43250,0.386965,0.164162,0.114046,0.14725,0.243594,1.35137,1.25603,1.2575
rajat02.mtx,1960,1960,11187,0.109201,0.090817,0.0739208,0.0605693,0.090021,0.332388,0.311955,0.310468
rajat03.mtx,7602,7602,32653,0.0732327,0.168742,0.09536,0.0552006,0.175026,0.090821,0.0851848,0.0847529
rajat04.mtx,1041,1041,9642,0.125697,0.114865,0.069372,0.0682139,0.0831048,0.404004,0.377284,0.377508
rajat05.mtx,301,301,1384,0.0197761,0.0818727,0.0674405,0.034704,0.0416166,0.0374402,0.0363684,0.0364981
rajat06.mtx,10922,10922,46983,0.100225,0.189986,0.119201,0.0697054,0.250723,0.104219,0.103475,0.100113
rajat07.mtx,14842,14842,63913,0.126545,0.219666,0.137953,0.0817579,0.3249,0.124369,0.115884,0.117601
rajat08.mtx,19362,19362,83443,0.158929,0.25221,0.167618,0.0958091,0.420517,0.144129,0.134625,0.135295
rajat09.mtx,24482,24482,105573,0.194243,0.273054,0.198898,0.110414,0.516743,0.158786,0.153113,0.152146
rajat10.mtx,30202,30202,130303,0.234517,0.315746,0.252165,0.127331,0.637959,0.178434,0.169721,0.168661
rajat11.mtx,135,135,812,0.0226387,0.0733128,0.0618494,0.0447203,0.0402087,0.047467,0.0463028,0.0462973
rajat12.mtx,1879,1879,12926,0.218788,0.0968339,0.0728017,0.0893172,0.0944979,0.724655,0.677086,0.676126
rajat13.mtx,7598,7598,48922,1.33918,0.190228,0.189491,0.436712,0.276725,4.684,4.38444,4.38823
rajat14.mtx,180,180,1503,0.0432327,0.0715213,0.0610571,0.0418889,0.0457928,0.116386,0.110066,0.110034
rajat15.mtx,37261,37261,443573,1.00094,0.5012,0.462458,0.493242,2.00622,2.69082,2.55393,2.50708
rajat16.mtx,94294,94294,641159,7.79956,2.2381,2.2818,2.49499,3.18449,29.515,27.4452,27.5083
rajat17.mtx,94294,94294,641159,7.80721,2.23948,2.29358,2.49698,3.17778,29.5625,27.4785,27.4681
rajat18.mtx,94294,94294,485143,7.81099,2.10402,2.09997,2.46454,2.5623,29.4822,27.4527,27.3985
rajat19.mtx,1157,1157,5399,0.0753135,0.11269,0.0732336,0.0447849,0.0681935,0.219604,0.206944,0.206116
rajat20.mtx,86916,86916,605045,7.83519,2.19432,2.22551,2.48429,2.97815,29.8656,27.7828,27.7027
rajat21.mtx,411676,411676,1893370,31.8801,19.7848,19.5256,9.91555,9.99878,121.975,113.148,113.083
rajat22.mtx,39899,39899,197264,1.03907,0.416071,0.337101,0.380646,1.02295,3.52416,3.27755,3.28062
rajat23.mtx,110355,110355,556938,1.46861,0.914959,0.8115,0.60342,2.76635,3.58065,3.34063,3.35915
rajat24.mtx,358172,358172,1948235,28.2059,17.3706,17.8491,8.89616,9.98518,108.623,100.675,100.755
rajat25.mtx,87190,87190,607235,7.86898,2.19985,2.22183,2.47939,3.00194,29.9159,27.8119,27.7959
rajat26.mtx,51032,51032,249302,1.09341,0.492409,0.420823,0.41996,1.27748,3.33635,3.10098,3.10474
rajat27.mtx,20640,20640,99777,0.490665,0.257429,0.197237,0.214436,0.546285,1.67173,1.56563,1.56628
rajat28.mtx,87190,87190,607235,7.90121,2.1991,2.20406,2.48943,2.97747,29.94,27.7523,27.8245
rajat29.mtx,643994,643994,4866270,116.691,53.2955,52.0586,35.7286,24.8336,460.948,434.311,432.776
rajat30.mtx,643994,643994,6175377,116.697,49.1492,49.9212,35.6314,29.7948,460.226,433.002,432.747
ramage02.mtx,16830,16830,2866352,1.13135,1.5868,1.59143,1.0294,16.2388,1.20204,1.19715,1.19696
rat.mtx,3136,9408,268908,0.0958416,0.189427,0.188051,0.159274,1.13615,0.117698,0.104786,0.10441
rbsa480.mtx,480,480,17088,0.0264483,0.0502248,0.0543529,0.0565929,0.0845134,0.0503209,0.0243203,0.0243381
rbsb480.mtx,480,480,17088,0.0267737,0.0503368,0.0543689,0.056305,0.084339,0.0511049,0.0243522,0.0243043
rdb1250l.mtx,1250,1250,7300,0.0264802,0.078561,0.067101,0.032961,0.0567832,0.0230732,0.0235047,0.0234401
rdb1250.mtx,1250,1250,7300,0.02648,0.0784975,0.0671954,0.0330243,0.0569254,0.0235026,0.0233248,0.0234313
rdb200l.mtx,200,200,1120,0.0185247,0.0754573,0.064817,0.0304325,0.0385607,0.0219916,0.0218243,0.0220162
rdb200.mtx,200,200,1120,0.0185247,0.0752494,0.0647211,0.0304538,0.0379562,0.0219684,0.0219027,0.0219683
rdb2048.mtx,2048,2048,12032,0.032129,0.0844103,0.0737291,0.0351472,0.0743692,0.0245286,0.0242849,0.0247448
rdb2048_noL.mtx,2048,2048,12032,0.0319844,0.0841454,0.0735693,0.0351824,0.0747336,0.0244978,0.0243203,0.024374
rdb3200l.mtx,3200,3200,18880,0.0421769,0.0874858,0.0745453,0.0401926,0.102289,0.0301603,0.0293339,0.0298804
rdb450l.mtx,450,450,2580,0.0202724,0.0775691,0.0661166,0.0308165,0.0404008,0.0223842,0.0225377,0.0222048
rdb450.mtx,450,450,2580,0.0203684,0.0775051,0.065713,0.0307684,0.0401285,0.0224004,0.0224643,0.0222883
rdb5000.mtx,5000,5000,29600,0.0540328,0.0983058,0.0862573,0.0478409,0.144018,0.0398888,0.0390562,0.0394831
rdb800l.mtx,800,800,4640,0.0230084,0.0776335,0.0664544,0.0316469,0.0555742,0.0231202,0.0232963,0.0230226
rdb968.mtx,968,968,5632,0.0238724,0.0787389,0.0670058,0.0325125,0.057521,0.0230883,0.0229514,0.0231525
rdist1.mtx,4134,4134,94408,0.0709291,0.182292,0.109085,0.0898731,0.363329,0.0959372,0.0675371,0.066401
rdist2.mtx,3198,3198,56934,0.0475207,0.15477,0.092552,0.072097,0.216675,0.0728649,0.0484646,0.0486408
rdist3a.mtx,2398,2398,61896,0.0548647,0.144402,0.0915052,0.0754415,0.235037,0.098917,0.0556805,0.055894
refine.mtx,29,62,153,0.0187913,0.0730893,0.063553,0.0354726,0.0350566,0.0376645,0.0366086,0.0364646
rel3.mtx,12,5,18,0.0178004,0.0421288,0.0448968,0.0247525,0.0243365,0.0214402,0.0212961,0.0211843
rel4.mtx,66,12,104,0.0177781,0.0730732,0.0625964,0.0296644,0.0332806,0.0220804,0.022116,0.0222565
rel5.mtx,340,35,656,0.0184539,0.0829456,0.066241,0.047169,0.0447849,0.0222206,0.0223842,0.0221691
rel6.mtx,2340,157,5101,0.0268004,0.0849612,0.0694732,0.171134,0.12157,0.0238049,0.0239003,0.0239468
rel7.mtx,21924,1045,50636,0.120319,0.16018,0.130882,1.32045,0.941486,0.0843702,0.0807045,0.0798091
rel8.mtx,345688,12347,821839,1.65458,1.66063,1.42151,18.8598,15.3766,0.914081,0.900714,0.902365
relat3.mtx,12,5,24,0.0189283,0.0478248,0.0492809,0.0249603,0.0242848,0.0213606,0.0212163,0.0214403
relat4.mtx,66,12,172,0.0179913,0.0676974,0.063793,0.0279365,0.0340649,0.0221124,0.0223683,0.0221694
relat5.mtx,340,35,1058,0.0188643,0.082348,0.066337,0.0343205,0.0385289,0.0224323,0.0220271,0.0223279
relat6.mtx,2340,157,8108,0.0330317,0.0870414,0.0704331,0.0666321,0.0816973,0.0242605,0.0243202,0.0243204
relat7b.mtx,21924,1045,81355,0.164465,0.190735,0.155891,0.280698,0.487243,0.0954106,0.0917934,0.0922636
relat7.mtx,21924,1045,81355,0.164882,0.190371,0.157057,0.281716,0.48687,0.095502,0.0926573,0.0912286
relat8.mtx,345688,12347,1334038,2.3578,2.27079,1.93754,2.46551,7.07813,1.09018,1.06947,1.06934
reorientation_1.mtx,677,677,7326,0.117298,0.0969969,0.066961,0.065345,0.0699851,0.384166,0.358821,0.359446
reorientation_2.mtx,1544,1544,17910,0.256548,0.0998733,0.0743851,0.108065,0.106366,0.855773,0.796988,0.796716
reorientation_3.mtx,2513,2513,32166,0.408492,0.110864,0.0955926,0.158473,0.152091,1.39322,1.2955,1.29654
reorientation_4.mtx,2717,2717,33630,0.456423,0.114754,0.0990061,0.16613,0.157582,1.51357,1.4121,1.41176
reorientation_5.mtx,2904,2904,35590,0.497143,0.116898,0.104019,0.188403,0.164642,1.64012,1.53074,1.53242
reorientation_6.mtx,3006,3006,37342,0.517335,0.120434,0.104197,0.200114,0.169247,1.7126,1.60509,1.60129
reorientation_7.mtx,3057,3057,37150,0.532119,0.118899,0.104695,0.202243,0.169442,1.74674,1.63052,1.63252
reorientation_8.mtx,3108,3108,37894,0.541784,0.119175,0.241411,0.206115,0.171522,1.78236,1.67064,1.66887
Reuters911.mtx,13332,13332,296076,0.598297,0.285071,0.278226,0.344966,1.75319,2.22403,0.907792,0.915646
RFdevice.mtx,74104,74104,365580,0.615186,0.849465,0.96072,0.306839,1.9043,0.820986,0.793372,0.79558
rgg010.mtx,10,10,76,0.0193781,0.0521788,0.0512168,0.0277924,0.0259204,0.0266317,0.0261605,0.0261602
rgg_n_2_15_s0.mtx,32768,32768,320480,0.260692,12.7734,0.327399,0.207754,1.15657,0.217619,0.215701,0.214647
rgg_n_2_16_s0.mtx,65536,65536,684254,0.499557,0.658265,0.621529,0.392005,2.45432,0.412983,0.408497,0.408566
rgg_n_2_17_s0.mtx,131072,131072,1457506,0.982925,1.26978,1.23654,0.78335,5.20042,0.825708,0.817068,0.818603
rgg_n_2_18_s0.mtx,262144,262144,3094566,1.95491,2.58532,2.51553,1.60082,11.0655,1.69232,1.67563,1.67585
rgg_n_2_19_s0.mtx,524288,524288,6539532,3.92388,5.31824,5.2323,3.32604,23.4951,3.55974,3.47669,3.47815
rgg_n_2_20_s0.mtx,1048576,1048576,13783240,7.92672,10.8984,10.7319,6.9075,49.7156,7.29788,7.24985,7.24806
ri2010.mtx,25181,25181,125750,0.204552,0.231907,0.230787,0.138497,0.621368,0.161425,0.158194,0.159807
rim.mtx,22560,22560,1014951,0.393942,0.592091,0.603308,0.403687,3.9727,0.763642,0.407837,0.420055
rkat7_mat5.mtx,694,738,38114,0.0410247,0.064001,0.061585,0.122578,0.204515,0.0839673,0.0383045,0.0382245
rlfddd.mtx,4050,61521,264627,0.169219,0.231731,0.224371,0.235379,1.36309,0.159042,0.157976,0.161747
rlfdual.mtx,8052,74970,282031,0.185619,0.269204,0.255667,0.24349,1.24487,0.378133,0.18125,0.181379
rlfprim.mtx,58866,62716,320591,0.442694,0.50388,0.498999,0.247041,1.48489,0.287342,0.283228,0.284114
rma10.mtx,46835,46835,2374001,0.720426,1.29972,1.33282,0.742011,8.85832,1.41674,0.735643,0.736065
roadNet-PA.mtx,1090920,1090920,3083796,7.67081,6.56197,6.11578,3.13746,18.0771,3.67931,3.65547,3.65242
roadNet-TX.mtx,1393383,1393383,3843320,9.74993,8.24917,7.7012,3.95317,22.8378,4.66006,4.63259,4.62949
robot24c1_mat5_J.mtx,302,404,15118,0.0461288,0.0790412,0.069889,0.107617,0.104786,0.117682,0.0384965,0.0385928
robot24c1_mat5.mtx,404,302,15118,0.0308006,0.0531527,0.0560328,0.069105,0.0850092,0.0631849,0.0263844,0.0262724
robot.mtx,120,120,870,0.0187199,0.0732492,0.064689,0.0361767,0.0387686,0.0396167,0.0388325,0.038925
Roget.mtx,1022,1022,5075,0.0241924,0.102001,0.0777933,0.0345925,0.0599688,0.0355048,0.0346248,0.0345125
rosen10.mtx,2056,6152,64192,0.817164,0.144946,0.147442,0.235907,0.393686,2.19037,0.625257,0.624073
rosen1.mtx,520,1544,23794,0.187587,0.0620169,0.066273,0.105522,0.134418,0.538088,0.150018,0.150978
rosen2.mtx,1032,3080,47536,0.372213,0.0835852,0.0892177,0.154261,0.24353,1.0556,0.281924,0.283636
rosen7.mtx,264,776,8034,0.100769,0.0551049,0.0563527,0.0592485,0.0841771,0.380708,0.160243,0.15941
rosen8.mtx,520,1544,16058,0.189683,0.060625,0.065649,0.0908333,0.11469,0.751226,0.310356,0.300692
rotor1.mtx,100,100,708,0.0226722,0.071153,0.0632328,0.0434567,0.0372804,0.0473766,0.0461606,0.0459849
rotor2.mtx,791,791,10685,0.0269286,0.0887213,0.070545,0.0472807,0.066961,0.0514246,0.0492649,0.0494088
route.mtx,20894,43019,206782,0.818556,0.341829,0.293652,0.345397,1.25352,2.98092,2.79207,2.76176
Rucci1.mtx,1977885,109900,7791168,13.7661,11.2602,10.8045,4.7861,33.2452,5.90351,5.8605,5.86998
rw136.mtx,136,136,479,0.0180801,0.0933834,0.0672469,0.0285509,0.0403682,0.0217922,0.0216321,0.021458
rw496.mtx,496,496,1859,0.0202314,0.0975693,0.0696969,0.0300004,0.0427045,0.0225442,0.0222936,0.0223203
rw5151.mtx,5151,5151,20199,0.0559366,0.127026,0.0867534,0.0447526,0.119506,0.0399601,0.0392803,0.0390226
S10PI_n1.mtx,528,528,1317,0.02205,0.121362,0.0808493,0.0297443,0.0455206,0.0227043,0.0226314,0.0227041
S10PI_n.mtx,682,682,1633,0.0227684,0.123505,0.0819853,0.0304325,0.0468168,0.0236644,0.0234884,0.0235362
s1rmq4m1.mtx,5489,5489,281111,0.0949932,0.198899,0.196322,0.125026,0.904492,0.13677,0.0939213,0.0938571
s1rmt3m1.mtx,5489,5489,219521,0.0935052,0.170738,0.15861,0.10557,0.665193,0.133594,0.092638,0.0929291
S20PI_n1.mtx,1028,1028,2547,0.0242404,0.112785,0.0815371,0.0304005,0.0469766,0.0236003,0.0237763,0.0238564
S20PI_n.mtx,1182,1182,2881,0.02608,0.124274,0.0826414,0.0310084,0.0480008,0.0294083,0.0291523,0.0291419
s2rmq4m1.mtx,5489,5489,281111,0.0949135,0.198883,0.195955,0.124562,0.904815,0.136563,0.0945138,0.0937458
s2rmt3m1.mtx,5489,5489,219521,0.0933075,0.169091,0.157106,0.104961,0.664698,0.133458,0.0926417,0.0925614
s3dkq4m2.mtx,90449,90449,4820891,1.25866,2.62127,2.60729,1.15186,15.2111,2.13981,1.25667,1.25704
s3dkt3m2.mtx,90449,90449,3753461,1.24063,2.16494,2.09273,0.937917,11.0139,2.02989,1.24509,1.2438
s3rmq4m1.mtx,5489,5489,281111,0.0948651,0.199459,0.196467,0.124402,0.904671,0.136482,0.0938378,0.0939531
s3rmt3m1.mtx,5489,5489,219521,0.0931373,0.169586,0.157202,0.105905,0.664441,0.133874,0.0925932,0.0925773
s3rmt3m3.mtx,5357,5357,207695,0.087329,0.158898,0.15621,0.103169,0.627065,0.140093,0.0864255,0.085873
S40PI_n1.mtx,2028,2028,5007,0.0314885,0.114322,0.0835212,0.0339685,0.0675027,0.0247042,0.0248,0.0250406
S40PI_n.mtx,2182,2182,5341,0.0338565,0.124002,0.0840171,0.0328803,0.068817,0.0319117,0.0321959,0.0324324
s4dkt3m2.mtx,90449,90449,3753461,1.23973,2.16033,2.09083,0.93654,11.0138,2.02345,1.24426,1.24307
S80PI_n1.mtx,4028,4028,9927,0.0464326,0.137554,0.0923531,0.0384008,0.0946254,0.0320427,0.0323685,0.0321604
S80PI_n.mtx,4182,4182,10261,0.048785,0.135122,0.0921132,0.0382886,0.0957292,0.0392325,0.0398723,0.039568
Sandi_authors.mtx,86,86,248,0.0186562,0.104273,0.0713129,0.0288644,0.0427367,0.0284628,0.027876,0.0281123
Sandi_sandi.mtx,314,360,613,0.020448,0.131329,0.083809,0.032161,0.0473445,0.0390405,0.0380967,0.0380486
saylr1.mtx,238,238,1128,0.0191906,0.0789664,0.0687528,0.0296962,0.0399685,0.0218884,0.0218724,0.021669
saylr3.mtx,1000,1000,3750,0.0240646,0.115393,0.0796972,0.0339844,0.0472329,0.0237282,0.0237121,0.0237284
saylr4.mtx,3564,3564,22316,0.0458728,0.0914253,0.0764015,0.0420807,0.116258,0.0325446,0.0322314,0.0326084
sc2010.mtx,181908,181908,893160,1.34479,1.3373,1.2521,0.720762,4.22795,0.902461,0.895219,0.896396
sc205-2r.mtx,35213,62423,123239,0.276227,0.337541,0.313069,0.146274,0.692577,0.164591,0.159405,0.158754
scagr7-2b.mtx,9743,13847,35885,0.0924991,0.14151,0.114179,0.0696642,0.223648,0.0849452,0.0816645,0.0807835
scagr7-2c.mtx,2447,3479,9005,0.0355208,0.0961616,0.0758411,0.0396627,0.0838893,0.0343823,0.0350409,0.034525
