mtx,rows,cols,nnz,alpha_1(ms),alpha_2(ms),alpha_3(ms),alpha_4(ms),alpha_5(ms),cu_1(ms),cu_2(ms),cu_3(ms)
gsm_106857.mtx,589446,589446,21758924,3.154053,4.997318,5.277979,3.652215,14.307312,6.167967,3.189914,3.192714
GT01R.mtx,7980,7980,430909,0.053273,0.128155,0.126776,0.221893,0.282726,0.133121,0.057743,0.058561
gupta1.mtx,31802,31802,2164210,1.162839,3.686591,3.764825,0.611397,1.954794,1.261141,0.82346,0.816234
gupta2.mtx,62064,62064,4248286,1.338438,6.890192,6.969729,0.856963,3.802763,1.780427,1.062345,1.077731
gupta3.mtx,16783,16783,9323427,2.326115,21.405621,21.38932,3.824326,10.699381,2.548695,1.768732,1.749697
gyro_k.mtx,17361,17361,1021159,0.220569,0.269908,0.275228,0.222684,0.692128,0.314314,0.224359,0.224264
gyro_m.mtx,17361,17361,340431,0.055521,0.228115,,0.221794,0.225324,0.229429,0.224784,0.228456
gyro.mtx,17361,17361,1021159,0.2192,0.269656,0.274674,0.221312,0.69191,0.316542,0.22693,0.225559
H2O.mtx,67024,67024,2216736,0.234007,0.487076,0.504484,0.290394,1.258048,0.677638,0.268335,0.271825
halfb.mtx,224617,224617,12387821,0.733836,2.633516,2.703718,1.206006,7.126329,2.990812,0.99093,0.990476
Hamrle1.mtx,32,32,98,0.015456,0.050953,0.048891,0.026496,0.028234,0.014944,0.015184,0.01512
Hamrle2.mtx,5952,5952,22162,0.221036,0.067669,0.064712,0.03476,0.227033,0.227868,0.01899,0.226581
Hamrle3.mtx,1447360,1447360,5514242,1.85199,4.142227,3.961256,1.797349,5.277797,1.525872,1.549092,1.554298
hangGlider_1.mtx,360,360,3477,0.049872,,0.046594,0.222529,0.048094,0.06013,0.057835,0.057748
hangGlider_2.mtx,1647,1647,14754,0.180736,0.081315,,0.06807,0.056843,0.226578,0.216782,0.216207
hangGlider_3.mtx,10260,10260,92703,1.0919,0.50224,0.505425,0.267156,0.11289,1.360974,1.288294,1.288461
hangGlider_4.mtx,15561,15561,149532,1.799444,0.769981,0.778143,0.523466,0.226328,2.252318,2.065154,2.066002
hangGlider_5.mtx,16011,16011,155246,1.864902,0.776637,0.837117,0.548338,0.226404,2.329864,2.138287,2.134889
Harvard500.mtx,500,500,2636,0.0404,0.070657,0.05505,0.042697,0.050447,0.047433,0.044434,0.044522
hcircuit.mtx,105676,105676,513072,0.259785,0.352994,0.290973,0.223894,0.48608,0.411577,0.460603,0.459205
heart1.mtx,3557,3557,1387773,0.220753,0.677882,0.679763,0.584689,1.474008,0.264037,,
heart2.mtx,2339,2339,682797,0.220163,0.301005,0.303982,0.375862,0.717348,0.128434,0.224803,0.225935
heart3.mtx,2339,2339,682797,0.219405,0.301965,0.30482,0.37519,0.717409,0.128911,0.080811,0.081073
helm2d03.mtx,392257,392257,2741935,0.518701,1.328845,0.910391,0.539065,2.061017,0.425759,0.448606,0.450452
helm3d01.mtx,32226,32226,428444,0.218703,0.218643,0.218774,0.218963,0.292684,0.220151,0.226046,0.228063
hep-th.mtx,8361,8361,31502,0.221602,0.226911,0.228044,0.048605,0.070058,0.220884,0.220332,0.220811
HEP-th.mtx,27240,27240,342437,0.220398,0.223891,0.223944,0.222362,0.283348,0.22498,0.229824,0.22002
HEP-th-new.mtx,27770,27770,352807,0.219243,0.224771,0.226455,0.220652,0.291437,0.2246,0.223299,0.229425
HFE18_96_in.mtx,2372,4096,933343,0.192877,0.593184,0.596521,0.739641,1.022428,0.254971,0.181755,0.18251
hi2010.mtx,25016,25016,124126,0.220966,0.22754,0.225526,0.223757,0.225793,0.223547,0.228196,0.225298
hood.mtx,220542,220542,10768436,0.670106,2.131527,2.154552,1.123035,6.208794,2.828218,0.903794,0.890608
Hook_1498.mtx,1498023,1498023,60917445,4.313312,12.481677,13.064462,6.746165,34.847795,17.761148,5.745532,5.79174
hor_131.mtx,434,434,4710,0.019094,0.052921,0.049205,,0.037689,0.263548,0.020682,0.020691
HTC_336_4438.mtx,226340,226340,904522,1.240043,1.022719,0.986844,0.483203,0.940549,1.544252,1.385039,1.384362
HTC_336_9129.mtx,226340,226340,883422,1.24042,0.990711,0.941006,0.479907,0.914637,1.514979,1.378308,1.382463
hugetrace-00000.mtx,4588484,4588484,13758266,5.454791,12.232061,8.829738,4.703583,14.958377,4.331327,4.369239,4.380999
hugetric-00000.mtx,5824554,5824554,17467046,7.039394,15.919204,11.444083,6.098163,19.013503,5.569043,5.686398,5.664814
hugetric-00010.mtx,6592765,6592765,19771708,8.13129,18.031427,12.986889,7.048659,21.940918,6.592376,6.693097,6.685729
hugetric-00020.mtx,7122792,7122792,21361554,8.797283,19.497597,13.938436,7.63986,23.670537,7.056334,7.180232,7.196841
human_gene1.mtx,22283,22283,24669643,3.609494,42.718311,43.093177,6.54715,29.116238,8.212428,3.637078,3.650894
human_gene2.mtx,14340,14340,18068388,2.644893,29.434632,29.689252,5.397272,21.218764,5.657681,2.661893,2.635917
hvdc1.mtx,24842,24842,159981,0.219802,0.228296,,0.22334,0.225205,0.224176,0.220202,0.220615
hvdc2.mtx,189860,189860,1347273,0.242558,0.559507,0.539138,0.282887,1.005248,0.25186,0.247215,
hydr1c.mtx,5308,5308,23752,0.021654,0.078548,0.063673,0.039801,0.223912,0.020107,0.224281,0.225071
hydr1.mtx,5308,5308,23752,0.02165,0.078833,0.06369,0.039745,0.049272,0.224048,0.020464,0.020534
ia2010.mtx,216007,216007,1021170,0.266819,0.604522,0.538253,0.289788,0.907291,0.241248,0.246964,0.243586
ibm32.mtx,32,32,126,0.015464,0.054937,0.045798,0.026707,0.029401,0.014872,0.015288,0.015128
ibm_matrix_2.mtx,51448,51448,1056610,0.96788,,0.288561,0.33949,0.598574,0.776207,0.803613,0.79946
iChem_Jacobian.mtx,274087,274087,4137369,0.476001,1.173578,1.14848,0.791115,2.672511,0.737605,0.71176,0.712596
id2010.mtx,149842,149842,728264,0.224046,0.445718,0.390209,0.242076,0.668677,0.470849,0.241033,0.243487
IG5-10.mtx,652,976,10273,0.0226,0.049697,0.225215,0.049592,0.041361,0.021188,0.021487,0.0216
IG5-11.mtx,1227,1692,22110,0.027269,0.053081,0.225429,0.223034,0.044129,0.22013,0.025883,0.219113
IG5-12.mtx,2296,2875,46260,0.218724,0.056033,0.052545,0.070002,0.058273,0.027769,,0.028424
IG5-13.mtx,3994,4731,91209,0.035812,0.226667,0.060121,0.223834,0.086578,0.032721,0.220029,0.033074
IG5-14.mtx,6735,7621,173337,0.043969,0.090811,0.226277,0.114343,0.138083,0.040621,0.043293,0.226104
IG5-15.mtx,11369,11987,323509,0.060895,0.124163,0.120127,0.110666,0.240598,0.229558,0.065148,0.22746
IG5-16.mtx,18846,18485,588326,0.222202,0.22755,0.227112,0.226413,0.420274,0.223983,0.224514,0.225465
IG5-17.mtx,30162,27944,1035008,0.219095,0.289439,0.291308,0.219749,0.721817,0.344845,0.220068,0.219843
IG5-18.mtx,47894,41550,1790490,0.234069,0.4694,0.471236,0.339928,1.245341,0.566817,0.239963,0.242092
IG5-6.mtx,30,77,251,0.017264,0.044777,0.043369,0.029553,0.223781,0.01736,0.017392,0.017398
IG5-7.mtx,62,150,549,0.01736,0.047633,0.04409,0.030901,0.033929,,0.018608,0.018776
IG5-8.mtx,156,292,1711,0.020329,0.049753,0.046427,0.041091,0.037561,0.022783,0.022809,0.022763
IG5-9.mtx,342,540,4570,0.020834,0.224311,0.045777,0.043393,0.224645,0.023448,0.023656,0.223044
igbt3.mtx,10938,10938,234006,0.041641,0.226599,0.226645,0.223479,0.226679,0.221187,0.040132,0.04011
iiasa.mtx,669,3639,7317,0.01867,0.072625,,0.036464,0.042153,0.01932,0.01969,0.019705
il2010.mtx,451554,451554,2164464,0.561933,1.233597,1.095225,0.593639,1.897181,0.490691,0.50327,0.524283
illc1033.mtx,1033,320,4732,0.017567,0.061785,0.054233,0.029865,0.039929,0.015554,0.015773,0.01563
illc1850.mtx,1850,712,8758,0.018552,0.062922,0.054946,0.031161,0.042828,0.016169,0.016211,0.016228
Ill_Stokes.mtx,20896,20896,191368,,,0.228544,0.223739,0.226236,0.223365,0.225511,0.222644
image_interp.mtx,240000,120000,711683,0.274806,0.594675,0.495702,0.258152,0.789722,0.251972,0.235054,0.219885
IMDB.mtx,428440,896308,3782463,1.145875,1.484595,1.398761,1.279099,3.517419,1.184725,1.187933,1.189145
impcol_a.mtx,207,207,572,0.015992,0.069722,0.055585,0.029929,0.043275,0.015251,0.015476,0.015394
impcol_b.mtx,59,59,312,0.015887,0.060972,0.047439,0.222028,0.034488,0.015056,0.015096,0.01504
impcol_c.mtx,137,137,411,0.015411,0.069946,0.052177,0.027761,0.041249,0.014703,0.015544,0.015108
impcol_d.mtx,425,425,1339,0.016076,0.073162,0.057049,0.030873,0.224022,0.016219,0.016623,0.016506
impcol_e.mtx,225,225,1308,0.016017,0.070505,0.056601,0.032545,0.041145,0.016615,0.016657,0.016758
in-2004.mtx,1382908,1382908,16917053,2.218234,5.860196,5.766026,2.918921,13.211459,2.550047,2.291082,2.195961
in2010.mtx,267071,267071,1281716,0.558596,0.821125,0.737176,0.441157,1.211082,0.532448,0.549784,0.551688
init_adder1.mtx,1813,1813,11156,0.219205,0.225506,0.078427,0.061953,0.057617,0.208995,0.195723,0.213774
inlet.mtx,11730,11730,328323,0.049352,0.107478,0.108066,0.223844,0.225531,0.04702,0.046987,0.225803
inline_1.mtx,503712,503712,36816342,2.446631,8.849488,9.083614,4.206615,25.320917,7.234461,3.663901,3.664754
ins2.mtx,309412,309412,2751484,49.423677,87.955843,89.148664,11.633949,3.284135,62.807534,51.787255,51.823985
internet.mtx,124651,124651,207214,0.224999,0.272912,0.234371,0.2268,0.395881,0.244189,0.244324,0.249351
invextr1_new.mtx,30412,30412,1793881,0.218669,0.443226,0.452162,0.244037,1.282868,0.424398,0.221218,0.222009
iprob.mtx,3001,3001,9000,0.357062,0.127883,0.13955,0.100297,0.060539,0.454137,0.431824,0.430432
italy_osm.mtx,6686493,6686493,14027956,7.291035,12.712792,12.991662,5.497301,17.92316,4.785666,5.191016,5.12343
jagmesh1.mtx,936,936,6264,0.017516,0.060369,0.049902,0.031761,0.040377,0.015689,0.015824,0.015798
jagmesh2.mtx,1009,1009,6865,0.017819,0.056058,0.226417,0.031977,0.040105,0.219412,0.01584,0.015815
jagmesh3.mtx,1089,1089,7361,0.017886,0.061521,0.225883,0.031896,0.040865,0.016169,0.016144,0.016101
jagmesh4.mtx,1440,1440,9504,0.017811,0.058729,,0.032572,0.040977,0.016,0.016278,0.016152
jagmesh5.mtx,1180,1180,7750,0.01792,0.057513,0.226709,0.032299,0.041214,0.016051,0.016177,0.016178
jagmesh6.mtx,1377,1377,8993,0.017962,0.057113,0.050426,0.032554,0.040897,0.016068,0.016101,0.016059
jagmesh7.mtx,1138,1138,7450,0.017869,0.056776,0.226162,0.032273,0.041169,0.016017,0.016034,0.016227
jagmesh8.mtx,1141,1141,7465,0.017903,0.056737,0.049825,0.032043,0.041081,0.016362,0.016051,0.016152
jagmesh9.mtx,1349,1349,9101,0.017642,0.061673,0.050673,0.031876,0.040651,0.300826,0.016068,0.016093
jan99jac020.mtx,6774,6774,38692,0.220681,0.225387,0.227328,0.055937,0.06593,0.220216,0.224636,0.029536
jan99jac020sc.mtx,6774,6774,38692,0.220778,0.226979,0.226584,0.055777,0.065705,0.02933,0.220267,0.029505
jan99jac040.mtx,13694,13694,82842,0.037793,0.227597,0.227506,0.223376,0.103455,0.036329,0.036653,0.221826
jan99jac040sc.mtx,13694,13694,82842,0.037395,0.227749,0.228164,0.223959,0.103302,0.22538,0.222956,0.036105
jan99jac060.mtx,20614,20614,127182,0.046664,0.110455,0.104347,0.222965,0.22725,0.044001,0.223557,0.222591
jan99jac060sc.mtx,20614,20614,127182,,0.110401,0.10399,0.224051,0.226415,0.223275,0.225837,0.045068
jan99jac080.mtx,27534,27534,171522,0.219776,0.223056,0.223165,0.220372,0.221053,0.222053,0.220818,0.220189
jan99jac080sc.mtx,27534,27534,171522,0.220853,0.223748,0.224164,0.221725,0.224396,0.220511,0.224964,0.221642
jan99jac100.mtx,34454,34454,215862,0.222093,0.229088,0.229455,0.22611,0.22787,0.230782,0.467092,0.226444
jan99jac100sc.mtx,34454,34454,215862,0.221699,0.228191,0.229344,0.22758,0.225498,0.220244,0.220034,0.220825
jan99jac120.mtx,41374,41374,260202,0.221537,0.229455,0.228351,0.225102,0.251562,,0.222953,0.225591
jan99jac120sc.mtx,41374,41374,260202,0.220679,0.227897,0.229945,0.226778,0.251233,0.220306,0.22878,
jazz.mtx,198,198,5484,0.219047,0.042545,0.043801,0.057473,,0.024384,0.02496,
jendrec1.mtx,2109,4228,89608,0.219828,0.056753,0.053842,0.065537,0.079185,0.038655,0.22057,0.21884
jgl009.mtx,9,9,50,0.015584,0.044481,0.041641,0.026353,0.026377,0.015529,0.015489,0.015513
jgl011.mtx,11,11,76,0.015816,0.046409,0.041904,0.026977,,0.015993,0.015765,0.015624
jnlbrng1.mtx,40000,40000,199200,0.224503,0.226961,0.229845,0.225685,0.224077,0.220417,0.219764,0.219887
Journals.mtx,124,124,12068,0.219031,0.039721,0.042041,0.222985,0.042291,0.028555,0.223797,0.025248
JP.mtx,87616,67320,13734559,1.43126,4.011134,4.05752,1.770395,12.123815,2.739553,1.469644,1.462352
jpwh_991.mtx,991,991,6027,0.017525,0.073865,0.052193,0.037561,0.043235,0.017036,0.017307,0.01723
juba40k.mtx,40337,40337,144945,0.221898,0.228355,0.228794,0.226508,0.229178,0.460905,0.461814,0.451005
k1_san.mtx,67759,67759,559774,0.221091,0.270741,0.241853,0.221595,0.421016,,,0.458074
k3plates.mtx,11107,11107,378927,0.044457,0.227833,0.227159,0.223525,0.225369,0.133537,0.226148,0.225067
karate.mtx,34,34,156,0.016904,0.059393,0.224124,0.030617,0.033147,0.01692,0.016608,0.016616
karted.mtx,46502,133115,1770349,20.044468,62.212556,62.450314,4.707357,1.688918,67.030914,11.93795,11.958906
Kaufhold.mtx,8765,8765,42471,0.220484,0.22637,0.227156,0.042651,0.065384,0.227797,0.232897,0.226169
Kemelmacher.mtx,28452,9693,100875,0.220641,0.223341,0.222957,0.220307,0.221342,0.228244,0.222735,0.223552
kim1.mtx,38415,38415,933195,0.222265,0.24112,0.281001,0.223583,0.512832,0.220348,0.220939,0.220484
kim2.mtx,456976,456976,11330020,0.800417,2.290824,2.540597,1.050582,5.976917,0.858784,0.804551,0.786304
kineticBatchReactor_1.mtx,2052,2052,20600,0.069113,0.072938,0.060962,0.047897,0.225141,0.087914,0.222442,0.22354
kineticBatchReactor_2.mtx,4361,4361,44840,0.218899,0.224206,0.081192,0.060449,0.071391,0.202291,0.192848,0.220004
kineticBatchReactor_3.mtx,5082,5082,53219,0.220276,0.089898,0.089906,0.066926,0.226841,0.232949,0.222837,0.223021
kineticBatchReactor_4.mtx,7105,7105,74869,0.293989,0.225987,0.226467,0.092674,0.227451,0.381648,0.363198,0.362566
kineticBatchReactor_5.mtx,7641,7641,80767,0.320369,0.226925,0.227068,0.098906,0.226831,0.411464,0.390505,0.393355
kineticBatchReactor_6.mtx,7773,7773,82500,0.327001,0.225341,0.226198,0.099258,0.225782,0.447352,0.430471,0.432976
kineticBatchReactor_7.mtx,7968,7968,84508,0.325943,0.226382,0.22633,0.099318,0.226111,0.430096,0.403703,0.404279
kineticBatchReactor_8.mtx,8052,8052,85194,0.329519,0.225562,0.226334,0.099866,0.22703,0.424502,0.401029,0.400099
kineticBatchReactor_9.mtx,8115,8115,86183,0.330847,0.226455,0.227037,0.224409,0.096738,0.42485,0.399876,0.399926
kkt_power.mtx,2063494,2063494,14612663,3.106904,6.694187,5.32375,3.331085,11.248418,2.890939,2.968244,2.987573
kl02.mtx,71,36699,212536,1.030957,0.89265,0.891538,3.755783,0.308487,0.896443,0.627742,0.627868
kleemin.mtx,8,16,44,0.015944,0.045791,0.044177,0.027377,0.026391,0.016048,0.015832,0.015792
klein-b1.mtx,30,10,60,0.015416,0.044071,0.051865,0.023377,0.026901,0.014864,0.014944,0.014944
klein-b2.mtx,20,30,60,0.015656,0.064401,0.225039,0.21977,0.027634,0.014696,0.015016,0.014848
kneser_10_4_1.mtx,349651,330751,992252,0.404384,0.831065,0.702063,0.43264,1.231738,0.455287,0.456142,0.459985
kneser_6_2_1.mtx,601,676,2027,0.016826,0.07141,0.058065,0.031305,,0.01544,0.015528,0.015571
kneser_8_3_1.mtx,15737,15681,47042,0.221245,0.102162,0.227835,0.049134,0.226725,0.22666,0.226805,0.227081
Kohonen.mtx,4470,4470,12731,0.110378,0.087335,0.063873,0.054593,0.081898,0.140492,0.129818,0.13069
kron_g500-logn16.mtx,65536,65536,4912469,2.924901,5.823162,5.832435,1.42967,5.3718,3.614041,1.98902,1.99434
kron_g500-logn17.mtx,131072,131072,10228360,6.442566,18.747401,18.88185,3.233867,11.669812,9.247912,4.732037,4.70426
kron_g500-logn18.mtx,262144,262144,21165908,10.052471,49.114905,49.351267,4.439276,25.237082,14.897445,6.968475,6.985603
kron_g500-logn19.mtx,524288,524288,43562265,20.494377,147.113873,148.206891,10.49803,54.682564,31.198327,15.186919,15.199183
ks2010.mtx,238600,238600,1121798,0.294218,0.663677,0.586387,0.317793,1.001525,0.247857,0.26233,0.263135
Kuu.mtx,7102,7102,340200,0.047545,0.226489,0.107025,0.223539,0.228196,0.112018,,0.047377
ky2010.mtx,161672,161672,787778,0.222516,0.478206,0.420759,0.241391,0.713942,0.248798,0.24465,0.250459
l30.mtx,2701,16281,52070,0.022521,0.051921,0.226578,0.047782,0.065073,0.020888,,0.226392
l9.mtx,244,1483,4659,0.018375,0.044497,0.045025,0.043569,0.037028,0.017221,0.017431,0.017524
L-9.mtx,17983,17983,71192,0.0352,0.226756,0.2271,0.047656,0.226812,0.22495,0.225891,0.223279
la2010.mtx,204447,204447,980634,0.285397,0.58073,0.513072,0.284224,0.878719,0.308762,0.291528,0.29474
laminar_duct3D.mtx,67173,67173,3833077,0.247173,0.951124,0.965285,0.46181,2.612464,0.796242,0.452861,0.310832
landmark.mtx,71952,2704,1151232,0.220629,0.219653,0.306174,0.221487,0.543171,0.238695,0.454692,0.466164
language.mtx,399130,399130,1216334,1.897024,1.276259,1.214842,0.6084,1.41263,2.560012,2.118964,2.102951
lap_25.mtx,25,25,169,0.015496,0.043145,0.044393,0.026392,0.030633,0.01644,0.016504,0.016504
largebasis.mtx,440020,440020,5560100,0.588205,1.649019,1.681604,0.803177,3.64467,0.625316,0.632839,0.633216
large.mtx,4282,8617,20635,0.022572,0.071013,0.059777,,0.047769,0.230323,0.227584,0.221604
LargeRegFile.mtx,2111154,801374,4944201,2.211865,4.316884,3.810785,1.898384,5.743963,1.597715,1.524495,1.755382
laser.mtx,3002,3002,9000,0.019589,0.22674,0.060529,0.224615,0.047217,0.01659,0.016935,0.016969
ldoor.mtx,952203,952203,46522475,2.824106,8.929658,9.194705,4.617449,26.469501,11.967126,3.778363,3.804588
Lederberg.mtx,8843,8843,41601,0.220645,0.095042,0.081218,,0.100595,0.218116,0.220612,0.225022
LeGresley_2508.mtx,2508,2508,16727,0.019891,0.06669,,0.038249,0.045724,0.020379,0.020812,0.020766
LeGresley_4908.mtx,4908,4908,30482,,0.069235,0.060406,0.043139,0.227451,,0.230244,0.023547
LeGresley_87936.mtx,87936,87936,593276,0.220865,0.31797,0.289438,0.221378,0.497357,0.460617,0.459066,0.240176
lesmis.mtx,77,77,508,0.019076,0.064393,0.22687,0.038369,0.038873,0.020032,0.019689,0.019865
LF10000.mtx,19998,19998,99982,0.220487,0.227414,0.227676,0.224342,0.22671,0.225532,0.226434,0.222906
LF10.mtx,18,18,82,0.015416,0.051145,0.044345,0.026374,0.028557,0.014753,0.01496,0.015008
LFAT5000.mtx,19994,19994,79966,0.037201,0.227739,0.228562,,0.113172,0.219882,0.227423,0.225523
LFAT5.mtx,14,14,46,0.015432,0.047985,0.222987,0.219719,0.221399,0.01468,0.01476,0.014888
lhr01.mtx,1477,1477,18592,0.021491,0.074394,0.059585,0.220559,0.043793,0.021748,0.022069,0.222465
lhr02.mtx,2954,2954,37206,0.024374,0.076588,0.062689,0.055589,0.059668,0.229427,0.23065,0.024948
lhr04c.mtx,4101,4101,82682,0.218816,0.224262,0.224705,0.221665,0.093434,0.226094,0.229543,0.223661
lhr04.mtx,4101,4101,82682,0.218786,0.223699,0.224543,0.221716,0.094762,0.228707,0.233013,0.22314
lhr07c.mtx,7337,7337,156508,0.038161,0.226498,0.086122,0.223659,0.22567,0.225641,0.035915,0.22186
lhr07.mtx,7337,7337,156508,0.03842,0.098318,0.227148,0.088793,0.132243,0.040001,0.04,0.225807
lhr10c.mtx,10672,10672,232633,0.220417,,0.226843,0.094698,0.184173,0.044845,0.043049,0.042793
lhr10.mtx,10672,10672,232633,0.045946,0.1189,0.103806,0.223674,0.184565,0.055601,0.043772,0.043031
lhr11c.mtx,10964,10964,233741,0.046552,0.122102,0.110943,0.226257,0.225679,0.050632,0.043963,0.042881
lhr11.mtx,10964,10964,233741,0.046134,0.122846,0.11094,0.22539,0.202441,0.045966,0.048774,0.045324
lhr14c.mtx,14270,14270,307858,0.054487,0.14143,0.227014,0.110341,0.232718,0.227059,0.224533,0.050641
lhr14.mtx,14270,14270,307858,0.054278,0.226261,0.125394,0.109843,0.232806,0.224506,0.050778,0.227646
lhr17c.mtx,17576,17576,381975,0.220246,0.227306,0.227915,0.224134,0.283735,0.226796,0.225265,0.456394
lhr17.mtx,17576,17576,381975,0.221339,0.226566,0.22714,0.224253,0.283567,0.224135,0.226724,0.225833
lhr34c.mtx,35152,35152,764014,0.22231,0.258474,0.243956,0.222972,0.533966,0.466582,0.460417,0.460637
lhr34.mtx,35152,35152,764014,0.222645,0.259333,0.244596,0.225193,0.535309,0.460269,0.229262,0.23011
lhr71c.mtx,70304,70304,1528092,0.22067,0.44306,0.432492,0.313872,1.029787,0.220083,0.219708,0.218588
lhr71.mtx,70304,70304,1528092,0.220142,0.444108,0.432836,0.313911,1.029913,0.222868,0.2189,0.218827
light_in_tissue.mtx,29282,29282,406084,0.220369,0.221296,0.220201,0.219806,0.285256,0.220094,,0.220838
li.mtx,22695,22695,1350309,0.221193,0.330729,0.338801,0.22003,0.922488,0.352261,0.227585,0.225831
Lin.mtx,256000,256000,1766400,0.30628,0.836763,0.604791,0.320684,1.347979,0.276038,0.261428,0.270687
Linux_call_graph.mtx,324085,324085,1208908,0.43271,0.739827,0.676497,0.450925,1.276745,0.479449,0.392743,0.390471
linverse.mtx,11999,11999,95977,0.221747,,0.228645,0.043077,,0.220568,0.220653,0.2257
L.mtx,956,956,3640,0.01739,0.069737,0.056561,0.029944,0.2243,0.01547,0.015806,0.015646
lns_131.mtx,131,131,536,0.015655,0.066682,0.054994,0.031857,0.039753,0.01616,0.016429,0.016345
lns_3937.mtx,3937,3937,25407,0.0232,0.225963,0.060517,0.035913,,0.019094,0.019236,0.019311
lns_511.mtx,511,511,2796,0.016396,0.073306,0.055715,0.032569,0.041037,0.016363,0.016632,0.0168
lnsp_131.mtx,131,131,536,0.015756,0.068842,0.224211,0.032881,0.040265,0.016261,0.016379,0.016382
lnsp3937.mtx,3937,3937,25407,0.020214,0.226726,0.05843,0.038529,0.227025,0.019075,0.221401,0.019574
lnsp_511.mtx,511,511,2796,0.218597,0.22444,0.055385,0.033699,0.043273,0.016657,0.016666,0.0168
lock1074.mtx,1074,1074,51588,0.026928,0.047129,0.047985,0.081856,0.06485,0.046113,0.023143,0.023078
lock2232.mtx,2232,2232,80352,0.023708,0.048609,0.051729,0.057778,0.072178,0.037841,0.024081,0.225296
lock3491.mtx,3491,3491,160444,0.221707,0.06799,0.069686,0.223863,0.12035,0.228659,0.220396,
lock_700.mtx,700,700,22175,0.021777,0.045353,0.045689,0.053945,0.039137,0.034492,0.018417,0.018434
lop163.mtx,163,163,935,0.015621,0.054705,0.049745,0.221549,0.037369,0.01504,0.015293,0.015284
lowThrust_10.mtx,18260,18260,222005,1.086667,0.514575,0.511232,0.290831,0.225862,1.387335,1.154644,1.152265
lowThrust_11.mtx,18368,18368,223801,1.099991,0.391355,0.395842,0.292824,0.227065,1.393642,1.213043,1.200594
lowThrust_12.mtx,18458,18458,224593,1.109189,0.402107,0.398746,0.294608,0.225038,1.509437,1.256466,1.257755
lowThrust_13.mtx,18476,18476,224897,1.112525,0.524823,0.536606,0.296824,0.227029,1.403357,1.16522,1.164754
lowThrust_1.mtx,584,584,6133,0.040777,0.069855,0.053818,0.038175,0.046273,0.047401,0.046265,0.046121
lowThrust_2.mtx,2312,2312,26261,0.118003,0.070514,0.069578,0.055457,0.225947,0.147928,0.140242,0.140843
lowThrust_3.mtx,7064,7064,80645,0.32872,0.132718,,0.102635,0.226052,0.433792,0.434896,0.433683
lowThrust_4.mtx,13562,13562,160947,0.718955,0.269991,0.265085,0.218062,0.226043,0.967974,0.898103,0.898832
lowThrust_5.mtx,16262,16262,198369,0.944961,0.334569,0.332391,0.258599,0.226646,1.188217,1.004791,1.002369
lowThrust_6.mtx,16928,16928,207349,0.989595,0.349361,0.350898,0.270167,0.226388,1.247764,1.041745,1.040453
lowThrust_7.mtx,17378,17378,211561,1.029734,0.363419,0.363288,0.275086,0.226294,1.295786,1.080805,1.08002
lowThrust_8.mtx,17702,17702,216445,1.059087,0.382038,0.374081,0.279661,0.182364,1.326129,1.108105,1.110635
lowThrust_9.mtx,18044,18044,219589,1.075776,0.518816,0.502741,0.283821,0.227293,1.443651,1.213194,1.213541
lp1.mtx,534388,534388,1643420,39.729348,86.012907,85.904552,9.379525,2.424988,51.033386,41.76305,41.631386
lp22.mtx,2958,16392,68518,0.220534,0.225254,0.059873,0.070042,0.075434,0.220415,0.227242,0.028894
lp_25fv47.mtx,821,1876,10705,0.054001,0.062185,0.225057,0.221936,0.050473,0.06384,0.061743,0.224702
lp_80bau3b.mtx,2262,12061,23264,0.030153,0.076689,0.057719,0.069997,0.050294,0.032607,0.03208,0.032216
lp_adlittle.mtx,56,138,424,0.0176,0.058721,0.048363,0.032818,0.036018,0.018813,0.018536,0.018744
lp_afiro.mtx,27,51,102,0.015624,0.223263,0.049553,0.026961,0.223204,0.016208,0.016152,0.01612
lp_agg2.mtx,516,758,4740,0.020464,0.060385,0.22575,0.046687,0.224049,0.022317,0.022301,0.022229
lp_agg3.mtx,516,758,4756,0.020472,0.060185,0.222504,0.046449,0.041489,0.022221,0.022202,0.022229
lp_agg.mtx,488,615,2862,0.017221,0.064273,0.222269,0.031673,0.042785,0.017701,0.017804,0.01776
lp_bandm.mtx,305,472,2494,0.022341,0.066305,0.054521,0.048977,0.042297,0.025332,0.02478,0.024662
lp_beaconfd.mtx,173,295,3408,0.217777,,0.050265,0.077282,0.044329,0.029176,0.227767,0.02948
lp_blend.mtx,74,114,522,0.01819,0.221711,0.047233,0.038537,0.039761,0.018996,0.018897,0.019032
lp_bnl1.mtx,643,1586,5532,0.023992,0.070337,0.060249,0.054481,0.046361,0.221389,0.222742,0.0262
lp_bnl2.mtx,2324,4486,14996,0.219811,0.066588,0.061534,0.062025,0.048329,0.221222,0.224932,0.028363
lp_bore3d.mtx,233,334,1448,0.022377,0.066649,0.053201,0.222517,0.042889,0.221669,0.024943,0.221778
lp_brandy.mtx,220,303,2202,0.028259,0.071772,0.055326,0.066321,0.042369,0.032252,0.031646,0.031817
lp_capri.mtx,271,482,1896,0.018779,0.068793,0.056397,0.221845,0.041153,0.020864,0.020379,0.020664
lp_cre_a.mtx,3516,7248,18168,0.059361,0.075602,0.062612,0.055145,0.058977,0.074121,0.072383,0.071575
