mtx,rows,cols,nnz,rocsparse_vector(ms),alphasparse_vector(ms),alphasparse_scalar(ms),alphasparse_merge(ms),alphasparse_lineenhance(ms),alphasparse_flat1(ms),alphasparse_flat4(ms),alphasparse_flat8(ms)
goddardRocketProblem_1.mtx,831,831,8498,0.06607188,0.033405401,0.134679388,0.037440659,0.037244976,0.043782458,0.03028683,0.028429106
goddardRocketProblem_2.mtx,867,867,9058,0.054043411,0.033381057,0.140884064,0.037039763,0.037342876,0.044200243,0.030540116,0.028343096
goodwin.mtx,7320,7320,324784,0.106264291,0.025953847,0.198781242,0.060131466,0.025156062,0.045164272,0.04126695,0.040162776
gr_30_30.mtx,900,900,7744,0.033438693,0.014761991,0.027727551,0.036971965,0.015928781,0.025667159,0.026547141,0.027782711
graham1.mtx,9035,9035,335504,0.096913228,0.029073962,0.25732791,0.060508523,0.026469036,0.063689265,0.044125079,0.041713939
graphics.mtx,29493,11822,117954,0.021891846,0.018324214,0.022300647,0.046557083,0.019697453,0.034827283,0.038273118,0.041179801
gre_1107.mtx,1107,1107,5664,0.022534808,0.014660548,0.021764525,0.04040995,0.015420259,0.028050088,0.030177822,0.032441628
gre_115.mtx,115,115,421,0.017756595,0.015548251,0.016826539,0.028698023,0.014667456,0.022317642,0.022495325,0.023659661
gre_185.mtx,185,185,1005,0.019075819,0.014712879,0.016919192,0.030342829,0.014917841,0.024220077,0.026342691,0.027864807
gre_216a.mtx,216,216,876,0.019778731,0.014629014,0.015869996,0.029702467,0.014760894,0.024129572,0.026739927,0.028764694
gre_216b.mtx,216,216,876,0.019823714,0.014681113,0.015868128,0.029427573,0.014629869,0.023998685,0.026420956,0.02865742
gre_343.mtx,343,343,1435,0.022996795,0.014714478,0.017085978,0.030793991,0.014867077,0.02432224,0.02689734,0.029559593
gre_512.mtx,512,512,2192,0.025565365,0.014699916,0.017864419,0.032201908,0.014954648,0.025189322,0.027434808,0.030199077
grid1_dual.mtx,224,224,840,0.016884083,0.014407739,0.015862675,0.029632243,0.014532118,0.024108834,0.026347982,0.028538425
grid1.mtx,252,252,952,0.017321216,0.014962202,0.016439302,0.02947414,0.014577081,0.023968076,0.026295074,0.02908069
grid2_dual.mtx,3136,3136,12224,0.020123185,0.014852372,0.020383185,0.041388744,0.01596382,0.028806681,0.032045804,0.034593028
grid2.mtx,3296,3296,12864,0.020244702,0.015176791,0.020468888,0.041404349,0.016020703,0.029055296,0.032099092,0.03495144
gridgena.mtx,48962,48962,512084,0.040086518,0.034074822,0.091904629,0.081200408,0.028330475,0.048359313,0.050328598,0.052551369
gsm_106857.mtx,589446,589446,21758924,0.898453413,0.840683424,5.21208473,1.721069972,0.746671434,#VALUE!,0.748414339,0.757601493
GT01R.mtx,7980,7980,430909,0.110561934,0.026917536,0.202439132,0.05857957,0.028768816,0.04638724,0.04328069,0.042820257
gupta1.mtx,31802,31802,2164210,0.293441043,0.229993711,5.254505593,0.194781374,1.370984447,0.217146824,0.105191049,0.090866488
gupta2.mtx,62064,62064,4248286,0.346651778,0.280057054,5.640173708,0.343037722,1.375945697,0.378581905,0.167096465,0.145241049
gupta3.mtx,16783,16783,9323427,0.721376,0.454649874,21.68695272,0.679870286,4.93238947,0.988936259,0.355189761,0.258620323
gyro_k.mtx,17361,17361,1021159,0.121164002,0.042781988,0.388985538,0.097134461,0.041087513,0.071095758,0.05824907,0.055805128
gyro_m.mtx,17361,17361,340431,0.062332796,0.028030773,0.137270398,0.062514002,0.037143248,0.04593061,0.04281582,0.044484482
gyro.mtx,17361,17361,1021159,0.12095464,0.042919208,0.390122759,0.097536698,0.041047288,0.071148466,0.058147423,0.05579684
H2O.mtx,67024,67024,2216736,0.113816096,0.089209626,0.532257263,0.187114237,0.065574976,0.08687006,0.082630285,0.084541671
halfb.mtx,224617,224617,12387821,0.328387101,0.346976079,2.539165107,0.838958681,0.270085545,0.303540669,0.304331515,0.292781345
Hamrle1.mtx,32,32,98,0.01670502,0.01432958,0.015558025,0.028120516,0.014418126,0.021306664,0.021418424,0.021402053
Hamrle2.mtx,5952,5952,22162,0.020951793,0.015506973,0.020691535,0.043371858,0.016446485,0.029595977,0.034784874,0.040551198
Hamrle3.mtx,1447360,1447360,5514242,0.279753326,0.276242873,0.635908857,0.617192339,0.264342606,0.279799609,0.312466752,0.375395057
hangGlider_1.mtx,360,360,3477,0.051506533,0.035533981,0.116640668,0.03347792,0.03732549,0.036341592,0.028210953,0.028008361
hangGlider_2.mtx,1647,1647,14754,0.137383256,0.116838379,0.481079935,0.04101113,0.120204333,0.098843344,0.046940694,0.03758842
hangGlider_3.mtx,10260,10260,92703,0.731785871,0.665790466,2.836645706,0.050227248,0.671097067,0.104181803,0.052669556,0.04340966
hangGlider_4.mtx,15561,15561,149532,1.095416352,1.005179432,4.27704761,0.056906797,1.010689386,0.107268562,0.05555828,0.046349718
hangGlider_5.mtx,16011,16011,155246,1.1271068,1.034921587,4.413281405,0.057802851,1.042122292,0.106684607,0.056282412,0.046623613
Harvard500.mtx,500,500,2636,0.054237567,0.034694482,0.083174253,0.033660446,0.028751711,0.03795673,0.030342446,0.029721669
hcircuit.mtx,105676,105676,513072,0.276059033,0.259560332,0.591105968,0.087734843,0.180284398,0.105758178,0.230314106,0.23243399
heart1.mtx,3557,3557,1387773,0.453841095,0.051877952,1.440711213,0.104754524,0.172243261,0.150853164,0.075965252,0.064963513
heart2.mtx,2339,2339,682797,0.326018262,0.032153339,1.140963406,0.066944098,0.091502051,0.087158652,0.051581792,0.047727487
heart3.mtx,2339,2339,682797,0.323413706,0.031915183,1.140069927,0.066885587,0.091608876,0.087253691,0.051435325,0.047063811
helm2d03.mtx,392257,392257,2741935,0.218517676,0.219133221,0.422678226,0.224865479,0.218593221,0.224688675,0.224006117,0.22461276
helm3d01.mtx,32226,32226,428444,0.043805083,0.032996904,0.138287837,0.068080376,0.029304988,0.048052043,0.048579276,0.051554859
hep-th.mtx,8361,8361,31502,0.037301662,0.028687903,0.054414178,0.043580996,0.019020064,0.033004791,0.036227809,0.041752818
HEP-th.mtx,27240,27240,342437,0.096895025,0.073818594,0.27851717,0.066361239,0.07181054,0.089711487,0.06265005,0.078081509
HEP-th-new.mtx,27770,27770,352807,0.096165556,0.074353135,0.279293136,0.066927542,0.07685599,0.088594567,0.062478251,0.081504382
HFE18_96_in.mtx,2372,4096,933343,0.43984326,0.047283815,1.644105371,0.079602492,0.310094639,0.157989788,0.073795691,0.059830884
hi2010.mtx,25016,25016,124126,0.044934465,0.034022625,0.067925757,0.046833152,0.025007293,0.042103221,0.03895582,0.041082715
hood.mtx,220542,220542,10768436,0.297628289,0.319897128,2.208381976,0.695497087,0.244148531,0.282182483,0.278569412,0.268242033
Hook_1498.mtx,1498023,1498023,60917445,1.672519128,1.925037319,13.06198873,4.082619342,1.32413992,1.452554191,1.404885137,1.390325204
hor_131.mtx,434,434,4710,0.036599723,0.017272614,0.038901186,0.036893721,0.01795801,0.026327042,0.025719083,0.026876658
HTC_336_4438.mtx,226340,226340,904522,1.873063435,1.769819491,3.022710716,0.137640339,1.725553113,0.133778205,0.086122319,0.094482986
HTC_336_9129.mtx,226340,226340,883422,1.85130226,1.748036871,2.983067445,0.136475961,1.545611371,0.132831142,0.085776767,0.2263262
hugebubbles-00000.mtx,18318143,18318143,54940162,3.253635026,3.034169988,4.398736172,5.486409567,2.961822655,3.440129633,3.594239199,4.188954376
hugebubbles-00010.mtx,19458087,19458087,58359528,4.985351184,4.831023368,6.602514655,6.804995766,5.064570147,5.414308893,5.388497367,5.645945287
hugetrace-00000.mtx,4588484,4588484,13758266,1.027309684,0.974140773,1.172818967,1.512714977,0.818268262,0.929142597,0.978086919,1.130402811
hugetrace-00010.mtx,12057441,12057441,36164358,2.315275285,2.093007218,3.238700059,3.66926254,1.987897603,2.321837045,2.416602625,2.773815438
hugetrace-00020.mtx,16002413,16002413,47997626,3.421747902,3.058510316,4.73077396,5.040222281,2.906498261,3.353095055,3.455325382,3.872154184
hugetric-00000.mtx,5824554,5824554,17467046,0.965135771,0.909096805,1.412900613,1.707043827,0.882093182,1.051548117,1.111982138,1.309212271
hugetric-00010.mtx,6592765,6592765,19771708,1.539019073,1.402650141,2.168660128,2.173271737,1.313271397,1.523373695,1.567024164,1.709271987
hugetric-00020.mtx,7122792,7122792,21361554,1.663405106,1.522209711,2.346873291,2.340445132,1.425258059,1.650811401,1.69123736,1.849936788
human_gene1.mtx,22283,22283,24669643,1.670567513,0.970271371,12.89381344,1.80823709,4.178163218,3.252198957,1.105516464,0.947239967
human_gene2.mtx,14340,14340,18068388,1.481480194,0.651777777,10.77335566,1.31099918,3.207619584,2.431356723,0.804277214,0.648743461
hvdc1.mtx,24842,24842,159981,0.052213299,0.041299728,0.09532793,0.046114493,0.036342035,0.044949171,0.037951352,0.040055809
hvdc2.mtx,189860,189860,1347273,0.070019724,0.064095525,0.226068239,0.146598558,0.058975434,0.073849317,0.080392578,0.090165509
hydr1c.mtx,5308,5308,23752,0.028672676,0.016016588,0.025764113,0.042166407,0.017282238,0.030128196,0.032535092,0.035435567
hydr1.mtx,5308,5308,23752,0.028697965,0.016031788,0.025772877,0.0422346,0.017262224,0.030159412,0.032650458,0.035547095
ia2010.mtx,216007,216007,1021170,0.079643779,0.067321945,0.135643277,0.14002339,0.058738301,0.467630882,0.083393905,0.093313556
ibm32.mtx,32,32,126,0.017081272,0.014636696,0.016690952,0.027987561,0.014563948,0.021441334,0.021386744,0.021414004
ibm_matrix_2.mtx,51448,51448,1056610,0.370626432,0.349495385,2.186358049,0.115605343,0.682560411,0.128323525,0.076776482,0.070844725
iChem_Jacobian.mtx,274087,274087,4137369,0.157836808,0.140924594,0.860100598,0.312126069,0.117601508,0.225577037,0.224934705,0.226061025
id2010.mtx,149842,149842,728264,0.088768272,0.069489908,0.149883687,0.117012222,0.052651485,0.075285114,0.075804233,0.08310659
IG5-10.mtx,652,976,10273,0.041959727,0.019695527,0.069679108,0.037989405,0.024937523,0.029124301,0.026674733,0.027161943
IG5-11.mtx,1227,1692,22110,0.0556622,0.019108247,0.111652851,0.040728958,0.028074123,0.035142541,0.030579475,0.030441631
IG5-12.mtx,2296,2875,46260,0.066064715,0.0199639,0.1259912,0.041463837,0.032461222,0.036738603,0.031910689,0.031510287
IG5-13.mtx,3994,4731,91209,0.074820749,0.020997306,0.148185034,0.042040564,0.043631693,0.038352212,0.033315095,0.032701279
IG5-14.mtx,6735,7621,173337,0.078476353,0.023619825,0.167872498,0.043347379,0.044905452,0.040433854,0.035757581,0.036433109
IG5-15.mtx,11369,11987,323509,0.085064732,0.02790212,0.185316895,0.061159081,0.057533802,0.047173273,0.042981987,0.043518711
IG5-16.mtx,18846,18485,588326,0.092748896,0.037554905,0.21096269,0.079877925,0.070900034,0.055816899,0.050996012,0.051216642
IG5-17.mtx,30162,27944,1035008,0.109257628,0.055966847,0.240026066,0.113982023,0.052154486,0.072111,0.066393406,0.067142013
IG5-18.mtx,47894,41550,1790490,0.124205739,0.08713195,0.334491684,0.166129545,0.078679309,0.100598708,0.094919607,0.095731012
IG5-6.mtx,30,77,251,0.017361231,0.014830133,0.021697787,0.027316755,0.015876028,0.022191769,0.021278399,0.021126168
IG5-7.mtx,62,150,549,0.018245871,0.015938221,0.024186087,0.028852218,0.016705464,0.023608841,0.02347458,0.023441503
IG5-8.mtx,156,292,1711,0.026672071,0.017938865,0.037096459,0.031204122,0.019047831,0.02685965,0.024997991,0.025859398
IG5-9.mtx,342,540,4570,0.041412183,0.018488738,0.048772679,0.03675214,0.019655026,0.028082379,0.026136913,0.026739063
igbt3.mtx,10938,10938,234006,0.056497764,0.024710671,0.089414545,0.04504261,0.024147857,0.038795359,0.037894576,0.038441585
iiasa.mtx,669,3639,7317,0.031829096,0.016802149,0.037758535,0.038342325,0.021726059,0.026904939,0.027570589,0.028542562
il2010.mtx,451554,451554,2164464,0.218655498,0.222345687,0.25717509,0.262951935,0.223208927,0.225944909,0.223688656,0.226360219
illc1033.mtx,1033,320,4732,0.022385588,0.014566656,0.02015594,0.039564556,0.014937387,0.027515947,0.029814635,0.032535306
illc1850.mtx,1850,712,8758,0.024670979,0.014556079,0.020226468,0.041002736,0.015390658,0.028610583,0.03053499,0.032909162
Ill_Stokes.mtx,20896,20896,191368,0.038257822,0.026767256,0.050313169,0.048793292,0.025696436,0.043545492,0.042562722,0.044030186
image_interp.mtx,240000,120000,711683,0.223739986,0.047239241,0.080956688,0.229279686,0.050716132,0.064740212,0.0799099,0.102028307
IMDB.mtx,428440,896308,3782463,0.375644884,0.396115195,1.193027792,0.450074312,0.332661788,0.348752268,0.300126483,0.304615054
impcol_a.mtx,207,207,572,0.018210181,0.01569316,0.01750547,0.029390607,0.014871048,0.023531832,0.025874743,0.028033719
impcol_b.mtx,59,59,312,0.016726084,0.014509266,0.01689912,0.028840821,0.014675447,0.021551426,0.022060383,0.021767948
impcol_c.mtx,137,137,411,0.018069111,0.015724835,0.017044041,0.029471873,0.014930524,0.022848566,0.023655357,0.024873665
impcol_d.mtx,425,425,1339,0.022825485,0.016096942,0.019190942,0.031464793,0.015420582,0.025151916,0.028432195,0.031962762
impcol_e.mtx,225,225,1308,0.021176185,0.015427348,0.020011628,0.031062981,0.015388235,0.024152894,0.025996999,0.027251419
in-2004.mtx,1382908,1382908,16917053,1.083175823,0.979450451,4.121941295,1.248492931,2.801655517,0.632603261,0.510601382,0.557825228
in2010.mtx,267071,267071,1281716,0.223254709,0.085022553,0.170422601,0.167147398,0.071837686,0.226507236,0.097985875,0.109218168
init_adder1.mtx,1813,1813,11156,0.174748005,0.154635174,0.429771169,0.040734804,0.108466534,0.090939104,0.044766537,0.037198756
inlet.mtx,11730,11730,328323,0.067979372,0.025250418,0.11471851,0.060750729,0.0266049,0.041264068,0.04120812,0.041456987
inline_1.mtx,503712,503712,36816342,1.071805045,0.949131022,8.315745583,2.258078439,1.039668597,1.033406732,0.838380281,0.824629254
ins2.mtx,309412,309412,2751484,29.52679587,28.33645553,111.110465,0.704660776,48.8531733,0.265466556,0.220190044,0.22981908
internet.mtx,124651,124651,207214,0.067595079,#VALUE!,0.087876884,0.074838879,0.037837717,0.053342525,0.066773684,0.091220328
invextr1_new.mtx,30412,30412,1793881,0.11928843,0.061964098,0.418769446,0.140362212,0.060309812,0.086550881,0.075805685,0.07243627
iprob.mtx,3001,3001,9000,0.590144585,0.540426937,0.939408173,0.041671393,0.230037828,0.099900654,0.048004993,0.040046008
italy_osm.mtx,6686493,6686493,14027956,0.681913337,0.659195804,0.817437343,2.036938429,1.003589015,0.854731712,0.968212633,1.271617855
jagmesh1.mtx,936,936,6264,0.024919045,0.014804993,0.023715595,0.035614686,0.015318849,0.025493157,0.027150321,0.028501423
jagmesh2.mtx,1009,1009,6865,0.025976876,0.014962115,0.02462162,0.03744634,0.015642909,0.026278971,0.027697646,0.029043265
jagmesh3.mtx,1089,1089,7361,0.026794018,0.0147096,0.024486999,0.037950341,0.015202207,0.027996311,0.029885589,0.031316275
jagmesh4.mtx,1440,1440,9504,0.024897929,0.014589106,0.024185422,0.038396742,0.015441255,0.028201571,0.029992332,0.031242244
jagmesh5.mtx,1180,1180,7750,0.023711727,0.014579467,0.02439846,0.0400343,0.01551842,0.027998454,0.030374647,0.030998078
jagmesh6.mtx,1377,1377,8993,0.024970463,0.014789306,0.024006396,0.040164535,0.015446409,0.028296781,0.030365035,0.03156862
jagmesh7.mtx,1138,1138,7450,0.022977091,0.014691889,0.024202653,0.039930537,0.015258436,0.0280469,0.031285498,0.031221646
jagmesh8.mtx,1141,1141,7465,0.022890768,0.014662224,0.024271608,0.040500327,0.015558793,0.028101942,0.030064559,0.03116058
jagmesh9.mtx,1349,1349,9101,0.025488285,0.014688378,0.024458315,0.038177017,0.01546616,0.028386203,0.030782396,0.031935014
jan99jac020.mtx,6774,6774,38692,0.043570698,0.023170964,0.056209001,0.042703597,0.021282313,0.03449321,0.034414272,0.036033519
jan99jac020sc.mtx,6774,6774,38692,0.043637848,0.023066671,0.056278454,0.042706944,0.021266141,0.03440064,0.034398546,0.035494594
jan99jac040.mtx,13694,13694,82842,0.0577077,0.024780703,0.057964322,0.044017914,0.021865086,0.040615931,0.036504324,0.038154814
jan99jac040sc.mtx,13694,13694,82842,0.057503849,0.024844322,0.057913001,0.043884024,0.021903898,0.036950852,0.036621173,0.038106024
jan99jac060.mtx,20614,20614,127182,0.043358451,0.027095631,0.059758185,0.045706856,0.023271952,0.038504756,0.03817287,0.039242597
jan99jac060sc.mtx,20614,20614,127182,0.042956095,0.027064952,0.059690453,0.045785286,0.023270762,0.039029627,0.038057557,0.039313074
jan99jac080.mtx,27534,27534,171522,0.052912025,0.02934224,0.062044414,0.046640912,0.024421684,0.039382095,0.039735316,0.041134194
jan99jac080sc.mtx,27534,27534,171522,0.053019474,0.029433,0.061801089,0.046628302,0.024444642,0.039439779,0.039697661,0.041095905
jan99jac100.mtx,34454,34454,215862,0.051778897,0.03188603,0.064307946,0.048831348,0.025933576,0.042028048,0.042523755,0.04447694
jan99jac100sc.mtx,34454,34454,215862,0.045486081,0.037137552,0.066413641,0.048800895,0.026104413,0.042283255,0.042635597,0.044578025
jan99jac120.mtx,41374,41374,260202,0.054734308,0.033578024,0.068102835,0.066056809,0.031794237,0.045504812,0.046005516,0.047562713
jan99jac120sc.mtx,41374,41374,260202,0.056712365,0.033621424,0.068909802,0.065956921,0.027737655,0.045499895,0.046238816,0.048078061
jazz.mtx,198,198,5484,0.042789761,0.019323535,0.066959298,0.036636815,0.028935191,0.030486991,0.026214149,0.02582839
jendrec1.mtx,2109,4228,89608,0.084522971,0.017438294,0.170481062,0.039532874,0.021481028,0.033377044,0.032086379,0.031352275
jgl009.mtx,9,9,50,0.016840687,0.014810427,0.017238407,0.026343519,0.014686444,0.020567668,0.020508614,0.020454081
jgl011.mtx,11,11,76,0.017124831,0.01472155,0.017699115,0.024983563,0.014816259,0.020725389,0.020416387,0.020474138
jnlbrng1.mtx,40000,40000,199200,0.027941536,0.022200273,0.029450036,0.046882728,0.021504817,0.03775866,0.040611737,0.043985171
Journals.mtx,124,124,12068,0.053766507,0.017406832,0.100119051,0.034706934,0.026840473,0.032085675,0.027082859,0.025999375
JP.mtx,87616,67320,13734559,0.489314956,0.370390939,2.819078229,0.810845009,0.415327388,0.617614648,0.406520779,0.407995968
jpwh_991.mtx,991,991,6027,0.029137901,0.015813626,0.028288537,0.037732069,0.016019754,0.02584427,0.027345239,0.030007169
juba40k.mtx,40337,40337,144945,0.039857739,0.02974166,0.055997286,0.04883446,0.024134082,0.037797351,0.041546107,0.046790269
k1_san.mtx,67759,67759,559774,0.041149227,0.035474893,0.093232121,0.084228193,0.030065274,0.049374227,0.055164314,0.059844856
k3plates.mtx,11107,11107,378927,0.090546228,0.027853013,0.146642753,0.061258261,0.024417394,0.043258359,0.042520454,0.042374181
karate.mtx,34,34,156,0.01849108,0.016011495,0.019678335,0.02792946,0.015294867,0.022168538,0.021707368,0.021669676
karted.mtx,46502,133115,1770349,3.660498805,3.544795784,41.75302178,0.376432407,2.773435413,0.191143137,0.138508493,0.13017832
Kaufhold.mtx,8765,8765,42471,0.029829037,0.017873142,0.030838132,0.042840802,0.017824793,0.032053815,0.033736354,0.035794366
Kemelmacher.mtx,28452,9693,100875,0.022337584,0.018680765,0.022095506,0.045118956,0.019364118,0.034242582,0.037996869,0.042200801
kim1.mtx,38415,38415,933195,0.065448903,0.044855412,0.172573453,0.091702573,0.039848235,0.056290882,0.056345494,0.059989763
kim2.mtx,456976,456976,11330020,0.311729057,0.35201608,2.423458524,0.692946986,0.276993122,0.285188172,0.288715053,0.307999328
kineticBatchReactor_1.mtx,2052,2052,20600,0.069011379,0.051244801,0.212351431,0.040704745,0.075645187,0.060877313,0.037594397,0.034347903
kineticBatchReactor_2.mtx,4361,4361,44840,0.133807608,0.111051535,0.439375233,0.042068249,0.180283774,0.08847113,0.04573879,0.038794364
kineticBatchReactor_3.mtx,5082,5082,53219,0.150210346,0.126538667,0.50097665,0.042280253,0.229856909,0.092308039,0.04723285,0.038936093
kineticBatchReactor_4.mtx,7105,7105,74869,0.221749645,0.190766056,0.86675002,0.042594359,0.360718846,0.101785657,0.050383755,0.040814179
kineticBatchReactor_5.mtx,7641,7641,80767,0.240697473,0.208428278,0.937744546,0.042539105,0.38902014,0.101734283,0.050088621,0.040848199
kineticBatchReactor_6.mtx,7773,7773,82500,0.263701279,0.239221616,0.945206657,0.042703333,0.370784017,0.101852606,0.050406783,0.041192598
kineticBatchReactor_7.mtx,7968,7968,84508,0.243792533,0.212526563,0.88520177,0.043171888,0.405375392,0.102471574,0.050692943,0.04123976
kineticBatchReactor_8.mtx,8052,8052,85194,0.245625922,0.211045492,0.880403443,0.045139649,0.404880773,0.101917671,0.05070507,0.040895875
kineticBatchReactor_9.mtx,8115,8115,86183,0.245006858,0.21143106,0.883303098,0.043341766,0.405120949,0.102430044,0.050545287,0.041342426
kkt_power.mtx,2063494,2063494,14612663,0.859403229,0.824456855,2.140124802,1.262255773,0.665134769,0.701194936,0.721988654,0.775212336
kl02.mtx,71,36699,212536,0.455467144,0.191409467,4.775231419,0.04771227,1.852690304,0.100382712,0.04892571,0.039780825
kleemin.mtx,8,16,44,0.016877637,0.014168411,0.016765098,0.025723473,0.014315926,0.020393975,0.020455602,0.020769412
klein-b1.mtx,30,10,60,0.016187778,0.013901761,0.014844137,0.027829314,0.014272122,0.020618557,0.020855057,0.021008403
klein-b2.mtx,20,30,60,0.016373312,0.013999067,0.015243902,0.024691358,0.014164306,0.020714656,0.021067416,0.020829717
kneser_10_4_1.mtx,349651,330751,992252,0.22254524,0.219254373,0.220382197,0.225096056,0.219998189,0.229379071,0.225385449,0.225717298
kneser_6_2_1.mtx,601,676,2027,0.021025989,0.015642544,0.018993984,0.033120374,0.014912197,0.02495107,0.028335384,0.032046164
kneser_8_3_1.mtx,15737,15681,47042,0.025942921,0.01855436,0.0245708,0.044692684,0.018057642,0.035325781,0.037038553,0.040958621
Kohonen.mtx,4470,4470,12731,0.201800688,0.183900906,0.339276197,0.042691607,0.106743693,0.062672298,0.041752346,0.053632664
kron_g500-logn16.mtx,65536,65536,4912469,0.482932564,0.602726611,7.235711129,0.417292329,0.39647249,0.554184341,0.325979423,0.316580323
kron_g500-logn17.mtx,131072,131072,10228360,0.957251001,1.263863644,13.39578718,0.849782332,0.905803995,1.102939698,0.630509774,0.621721156
ks2010.mtx,238600,238600,1121798,0.084166209,0.072666288,0.145037249,0.158768774,0.062345531,0.083541673,0.227517913,0.100251026
Kuu.mtx,7102,7102,340200,0.093668523,0.024198264,0.185105786,0.0592962,0.027373699,0.043808879,0.040406397,0.039954526
ky2010.mtx,161672,161672,787778,0.074272385,0.05817231,0.129032744,0.115509039,0.04848523,0.068549308,0.072201103,0.081520711
l30.mtx,2701,16281,52070,0.050442596,0.017055473,0.073012045,0.04178753,0.021280409,0.031328602,0.031400989,0.031307909
l9.mtx,244,1483,4659,0.036045864,0.016411459,0.032926726,0.03698896,0.020041296,0.026013473,0.026099524,0.026026552
L-9.mtx,17983,17983,71192,0.020626203,0.016611134,0.020909108,0.044268222,0.017638388,0.032841236,0.036178951,0.039112551
la2010.mtx,204447,204447,980634,0.144314056,0.139804741,0.31883828,0.141388559,#VALUE!,0.107530769,0.086397245,0.094401777
laminar_duct3D.mtx,67173,67173,3833077,0.139987642,0.112636416,0.679241749,0.258900881,0.092321781,0.127028642,0.122632313,0.226676349
landmark.mtx,71952,2704,1151232,0.055088722,0.049102073,0.254112942,0.116918952,0.041915289,0.064292987,0.064112095,0.070892097
language.mtx,399130,399130,1216334,3.004647773,2.892056755,4.86785755,0.225373893,0.860670211,0.225389742,0.226116434,0.225157745
lap_25.mtx,25,25,169,0.016548348,0.014575248,0.017342227,0.027727646,0.014803784,0.021172638,0.020995093,0.021014673
largebasis.mtx,440020,440020,5560100,0.219553896,0.218906608,1.088734367,0.423012951,0.220854209,0.494919665,0.224238246,0.225739009
large.mtx,4282,8617,20635,0.034358024,0.017158485,0.03266303,0.041734463,0.017498536,0.030595663,0.032703615,0.034282278
LargeRegFile.mtx,2111154,801374,4944201,0.221717036,0.220900477,0.260150673,0.628333366,0.322755944,0.252905339,0.311974044,0.425112299
laser.mtx,3002,3002,9000,0.019651535,0.014901069,0.019971973,0.042205272,0.016467516,0.029015551,0.033806626,0.03943978
ldoor.mtx,952203,952203,46522475,1.19502302,1.343766427,9.778843215,2.972536711,1.023032656,1.137883751,1.076589456,1.054849733
Lederberg.mtx,8843,8843,41601,0.185247362,0.161077178,0.515071037,0.043257053,0.098056478,0.078448122,0.043283472,0.051405238
LeGresley_2508.mtx,2508,2508,16727,0.033877674,0.01815632,0.039503251,0.041425562,0.017072148,0.029988849,0.031033913,0.033072639
LeGresley_4908.mtx,4908,4908,30482,0.03166438,0.019188961,0.045442924,0.042195868,0.018845038,0.031302501,0.032449114,0.034768941
LeGresley_87936.mtx,87936,87936,593276,0.048486645,0.043159763,0.105013235,0.088102392,0.03494194,0.058582553,0.058510374,0.06333935
lesmis.mtx,77,77,508,0.02011921,0.018013226,0.026870487,0.029571849,0.016909941,0.024148504,0.022470419,0.023714492
LF10000.mtx,19998,19998,99982,0.025604913,0.017498847,0.023464175,0.043062307,0.018310809,0.033689195,0.036586394,0.038754118
LF10.mtx,18,18,82,0.016770631,0.014137931,0.016316784,0.026858827,0.014456982,0.02087045,0.021041827,0.020921036
LFAT5000.mtx,19994,19994,79966,0.021852288,0.01747339,0.021672559,0.042269126,0.018182149,0.033634738,0.037242024,0.039975934
LFAT5.mtx,14,14,46,0.01671208,0.014359295,0.015582656,0.026853473,0.014408771,0.020268782,0.020417221,0.020372011
lhr01.mtx,1477,1477,18592,0.050032427,0.017463935,0.055341157,0.040969816,0.023179675,0.031542552,0.031275128,0.032991857
lhr02.mtx,2954,2954,37206,0.050750737,0.017712011,0.057214518,0.041524113,0.024095402,0.032419998,0.033297386,0.035489531
lhr04c.mtx,4101,4101,82682,0.068752302,0.019680181,0.083116533,0.041938338,0.029637027,0.035991345,0.034490447,0.037526983
lhr04.mtx,4101,4101,82682,0.068739642,0.019664438,0.083118747,0.041920371,0.029780275,0.035638808,0.034554194,0.037211768
lhr07c.mtx,7337,7337,156508,0.073228613,0.021280208,0.084088434,0.043273194,0.030793371,0.037401438,0.036726328,0.039737104
lhr07.mtx,7337,7337,156508,0.072763198,0.021120142,0.083773232,0.044408579,0.030681544,0.037365421,0.035912656,0.039471721
lhr10c.mtx,10672,10672,232633,0.076145266,0.024212372,0.086358756,0.045961499,0.032920412,0.040179615,0.040452387,0.043731863
lhr10.mtx,10672,10672,232633,0.080377201,0.024251701,0.085885981,0.045374412,0.032789568,0.039992714,0.040184935,0.043925321
lhr11c.mtx,10964,10964,233741,0.07143774,0.024529738,0.085376014,0.045234679,0.031372443,0.040063964,0.042271787,0.044342634
lhr11.mtx,10964,10964,233741,0.071343174,0.024582487,0.085817564,0.046069409,0.031381807,0.040122237,0.039921411,0.043807565
lhr14c.mtx,14270,14270,307858,0.074724502,0.028552237,0.087372622,0.060661191,0.034400254,0.042878183,0.042603594,0.047969577
lhr14.mtx,14270,14270,307858,0.074920974,0.028486513,0.087480995,0.060658215,0.034334256,0.042989614,0.042596346,0.048043745
lhr17c.mtx,17576,17576,381975,0.076766612,0.030694877,0.088852296,0.062545858,0.037293764,0.045156407,0.044725639,0.050317107
lhr17.mtx,17576,17576,381975,0.076619418,0.03066326,0.088371606,0.063058505,0.037285229,0.045197624,0.04472075,0.05026346
lhr34c.mtx,35152,35152,764014,0.076611307,0.045806012,0.097304306,0.097433242,0.048386753,0.056302176,0.053532696,0.058958212
