mtx,rows,cols,nnz,cusparse_0(ms),cusparse_2(ms),cusparse_3(ms),alphasparse_vector(ms),alphasparse_scalar(ms),alphasparse_merge(ms),alphasparse_lineenhance(ms),alphasparse_flat1(ms),alphasparse_flat4(ms),alphasparse_flat8(ms)
ex9.mtx,3363,3363,99471,0.012751674,0.012789551,0.018352161,0.007278333,0.030344319,0.01373184,0.008057,0.01218547,0.011794612,0.011766626
exdata_1.mtx,6001,6001,2269501,0.023550707,0.023444245,0.034054788,0.012592808,1.400100311,0.02962272,0.08937408,0.03456768,0.02526752,0.026687354
extr1b.mtx,2836,2836,11404,0.013772282,0.013821062,0.018939149,0.006108334,0.007445551,0.013925939,0.006264999,0.01148899,0.012249405,0.013211154
extr1.mtx,2837,2837,11407,0.013856976,0.013843001,0.018949497,0.006146021,0.007430203,0.013872825,0.006348936,0.011460526,0.01219728,0.013218641
F1.mtx,343791,343791,26837113,0.17556864,0.1760912,0.18905536,0.362202241,1.905719983,0.23771168,0.20683552,0.296038723,0.28452928,0.28095648
F2.mtx,71505,71505,5294285,0.050673131,0.0508624,0.06455008,0.10639936,0.337038724,0.06652032,0.048346828,0.0705536,0.06850848,0.06799072
f855_mat9_I.mtx,2456,2511,171214,0.013570309,0.01361002,0.019390707,0.007991093,0.08143328,0.014536248,0.009120667,0.012804571,0.012378123,0.01216231
f855_mat9.mtx,2456,2511,171214,0.013413818,0.013404735,0.019430465,0.008041432,0.084478723,0.014860082,0.009203918,0.013081212,0.012359837,0.012356525
FA.mtx,10617,10617,72176,0.014330666,0.01436701,0.020040728,0.008014667,0.011798303,0.015903677,0.007554667,0.012956,0.013507266,0.014280163
farm.mtx,7,17,41,0.010730175,0.010703564,0.010875332,0.005844619,0.006365471,0.009819183,0.006006886,0.008776624,0.008739209,0.008794509
Fault_639.mtx,638802,638802,28614564,0.18185152,0.182219521,0.202024961,0.466184959,1.972219505,0.2365648,0.22022688,0.307480641,0.303864,0.3033856
fcondp2.mtx,201822,201822,11294316,0.083557171,0.082968,0.09956,0.17508032,0.781663033,0.10926208,0.08784096,0.132128321,0.130955519,0.1295664
fd12.mtx,7500,7500,28462,0.013588453,0.013576999,0.019191182,0.006278928,0.007016333,0.014743999,0.00606,0.011514721,0.013036865,0.014600817
fd15.mtx,11532,11532,44206,0.013839515,0.013796246,0.019996445,0.006255831,0.006981333,0.014621413,0.006254845,0.011444898,0.012968403,0.014468245
fd18.mtx,16428,16428,63406,0.015967039,0.015983192,0.02252283,0.014362947,0.015343999,0.016835879,0.014440085,0.013530561,0.0147936,0.0164784
fe_4elt2.mtx,11143,11143,65636,0.014006666,0.013991917,0.01967192,0.006378667,0.007751411,0.014987217,0.006473,0.011779333,0.012287667,0.013130001
fe_body.mtx,45087,45087,327468,0.021034887,0.021207423,0.027900334,0.012709053,0.015386274,0.021592667,0.013322,0.01865402,0.019244667,0.020025732
FEM_3D_thermal1.mtx,17880,17880,430740,0.01558572,0.015638433,0.022126869,0.01705499,0.028217333,0.017390979,0.015943747,0.014921333,0.01496098,0.015129796
FEM_3D_thermal2.mtx,147900,147900,3489300,0.037380267,0.037532089,0.051777616,0.08144576,0.068499519,0.044894439,0.037338034,0.049786311,0.050325091,0.052060132
fem_filter.mtx,74062,74062,1731206,0.02636049,0.026224653,0.03397216,0.02045612,0.131725119,0.026055191,0.073949023,0.025904188,0.023839562,0.024522146
fe_ocean.mtx,143437,143437,819186,0.021316289,0.021283,0.028346776,0.018853551,0.017650804,0.028097021,0.022787745,0.026223461,0.028267273,0.031010134
fe_rotor.mtx,99617,99617,1324862,0.031136348,0.030988659,0.038472,0.022953374,0.033975596,0.032208326,0.021699879,0.028067592,0.028699102,0.029949691
fe_sphere.mtx,16386,16386,98304,0.015274334,0.015366465,0.02174848,0.014351333,0.015454021,0.016162559,0.01438619,0.0134576,0.0141584,0.01451168
fe_tooth.mtx,78136,78136,905182,0.021028,0.021001237,0.02822336,0.021238261,0.022504348,0.020773246,0.020265482,0.019554133,0.027500572,0.021591579
filter2D.mtx,1668,1668,10750,0.01302174,0.013079275,0.018140414,0.006278142,0.008026776,0.013496564,0.006380865,0.011258448,0.011736243,0.012343595
filter3D.mtx,106437,106437,2707179,0.037023673,0.03705732,0.043553032,0.03907424,0.04543968,0.03613856,0.029777131,0.037420408,0.03702368,0.037767434
finan512.mtx,74752,74752,596992,0.018229063,0.018269455,0.025733271,0.011249454,0.017912,0.018815458,0.012224,0.017593333,0.018434353,0.01961427
finance256.mtx,37376,37376,298496,0.021336,0.021537,0.028767663,0.013979051,0.019351836,0.022083667,0.014485113,0.019602667,0.020060371,0.020609333
fl2010.mtx,484481,484481,2346294,0.046570227,0.046617732,0.053372055,0.046750694,0.043809702,0.051783757,0.05401728,0.045493551,0.049603918,0.055386828
flickr.mtx,820878,820878,9837214,0.13076096,0.13141472,0.140896959,0.223658239,2.313995842,0.16916032,0.196540801,0.1588,0.190006721,0.243966399
flower_4_1.mtx,121,129,386,0.011726107,0.011598906,0.012069289,0.006253595,0.006249646,0.01066932,0.006254203,0.010267186,0.010270055,0.010798411
flower_4_4.mtx,1837,5529,16466,0.013194344,0.013200484,0.018380607,0.006264742,0.009784333,0.014291201,0.006283915,0.011367512,0.011833796,0.012340123
flower_5_1.mtx,211,201,602,0.012307063,0.012264689,0.012754372,0.006115587,0.006161089,0.010687687,0.006162382,0.010203476,0.010910046,0.01177437
flower_5_4.mtx,5226,14721,43942,0.01408947,0.014039509,0.019712968,0.006300295,0.009144243,0.014759111,0.006375914,0.01177534,0.012292572,0.012745236
flower_7_1.mtx,463,393,1178,0.01237681,0.01246706,0.012946122,0.006057427,0.006003879,0.010825365,0.005944856,0.010464321,0.011809287,0.013444496
flower_7_4.mtx,27693,67593,202218,0.022507,0.022814652,0.02315456,0.013669,0.015827334,0.023485305,0.014092333,0.020183717,0.021481847,0.021323115
flower_8_1.mtx,625,513,1538,0.013366881,0.013629737,0.014090636,0.006718314,0.006567584,0.011808016,0.006320167,0.010989718,0.012380113,0.014018266
flower_8_4.mtx,55081,125361,375266,0.02064198,0.020780206,0.028636041,0.012482333,0.013785667,0.020698062,0.013557114,0.018224667,0.019167667,0.020432165
flowmeter0.mtx,9669,9669,67391,0.013352084,0.013333113,0.019045495,0.006277,0.007713959,0.014318694,0.006430351,0.011440165,0.012163266,0.012626666
flowmeter5.mtx,9669,9669,67391,0.013382333,0.01337699,0.019016727,0.00630939,0.007708667,0.014226144,0.006386383,0.011558928,0.012048494,0.012618334
foldoc.mtx,13356,13356,120238,0.013820701,0.013817795,0.019739798,0.00783868,0.022482747,0.015354449,0.008290639,0.012487258,0.012495673,0.012938122
fome11.mtx,12142,24460,71264,0.015006367,0.015018226,0.020411103,0.010254368,0.02664928,0.015522909,0.008472413,0.013554425,0.01331853,0.014085224
fome12.mtx,24284,48920,142528,0.024064351,0.023938724,0.02348064,0.018226526,0.034197775,0.024275789,0.015904337,0.022787388,0.022141667,0.023652837
fome13.mtx,48568,97840,285056,0.022543667,0.022632907,0.029689143,0.016987052,0.032105373,0.021944413,0.016085,0.020807918,0.020805938,0.021700949
fome20.mtx,33874,108175,232647,0.023592248,0.023625334,0.03031844,0.015739,0.029606532,0.023814666,0.015580371,0.021039835,0.021558103,0.021663011
fome21.mtx,67748,216350,465294,0.020598531,0.020697402,0.02796384,0.014189667,0.029455176,0.023440495,0.013623667,0.019643826,0.019672589,0.021200165
football.mtx,115,115,1226,0.011089653,0.011111413,0.011571496,0.005815512,0.007275878,0.010378441,0.005990921,0.009799102,0.009852494,0.010298843
ford1.mtx,18728,18728,101576,0.016021334,0.016070882,0.021665281,0.014859789,0.017626391,0.017247353,0.014541,0.013710222,0.0141568,0.015162334
ford2.mtx,100196,100196,544688,0.023292701,0.023398531,0.030999111,0.016518,0.019570144,0.024141855,0.019132632,0.022813667,0.023712667,0.025491464
fpga_dcop_01.mtx,1220,1220,5892,0.013050123,0.013026608,0.017901904,0.007164332,0.009970142,0.013597718,0.006406064,0.011215839,0.011873622,0.012933547
fpga_dcop_02.mtx,1220,1220,5892,0.013150362,0.013020764,0.017916439,0.007065871,0.01009664,0.013754176,0.006350517,0.011080812,0.011847753,0.012903113
fpga_dcop_03.mtx,1220,1220,5892,0.012916903,0.012842883,0.017666266,0.007129141,0.009889308,0.013536643,0.0063296,0.011127594,0.011943433,0.012695923
fpga_dcop_04.mtx,1220,1220,5884,0.013224582,0.013233133,0.017706998,0.007063668,0.0100736,0.01368275,0.00629257,0.011077495,0.011957004,0.012974699
fpga_dcop_05.mtx,1220,1220,5852,0.013113138,0.01313452,0.017712803,0.007014608,0.010113308,0.013584156,0.006398681,0.01103208,0.01185208,0.012739588
fpga_dcop_06.mtx,1220,1220,5860,0.013145852,0.013161471,0.017790731,0.006952164,0.010098878,0.013612474,0.006335666,0.011097465,0.011760161,0.012744727
fpga_dcop_07.mtx,1220,1220,5855,0.013255183,0.013242771,0.017824959,0.007001265,0.010027754,0.013465218,0.006328081,0.011142597,0.01183353,0.012852046
fpga_dcop_08.mtx,1220,1220,5888,0.013069719,0.01305167,0.017695019,0.006966469,0.010028734,0.013685973,0.006330393,0.011152497,0.011927189,0.01270466
fpga_dcop_09.mtx,1220,1220,5888,0.012976652,0.013107266,0.017503337,0.006976002,0.010117221,0.013451306,0.006305999,0.010973088,0.011723759,0.012721954
fpga_dcop_10.mtx,1220,1220,5884,0.013041459,0.013114506,0.017805887,0.007079586,0.010163069,0.013635521,0.006375258,0.011222946,0.011985599,0.012890505
fpga_dcop_11.mtx,1220,1220,5892,0.013008647,0.013010471,0.017860201,0.007051216,0.009835548,0.013523392,0.00631898,0.011013938,0.011770393,0.012683542
fpga_dcop_12.mtx,1220,1220,5892,0.013071185,0.013195215,0.018024715,0.007039658,0.00988569,0.013582218,0.006361999,0.011215999,0.011938944,0.01294578
fpga_dcop_13.mtx,1220,1220,5892,0.012915799,0.012832659,0.017695686,0.006987575,0.009875922,0.013500741,0.006233872,0.011266636,0.011789388,0.012685385
fpga_dcop_14.mtx,1220,1220,5892,0.013076247,0.01302923,0.017787062,0.007019605,0.010024167,0.013685664,0.006448824,0.011105635,0.011874268,0.012965165
fpga_dcop_15.mtx,1220,1220,5892,0.013059625,0.012943178,0.017755465,0.00704885,0.009975839,0.013603259,0.006352667,0.011211752,0.011882446,0.012785487
fpga_dcop_16.mtx,1220,1220,5892,0.013130127,0.012967591,0.017919681,0.007105704,0.009941007,0.013658776,0.006451334,0.011143589,0.011981199,0.012997871
fpga_dcop_17.mtx,1220,1220,5892,0.012927999,0.012796122,0.017631665,0.007067574,0.00988477,0.013406387,0.00630301,0.01096588,0.011774063,0.012753136
fpga_dcop_18.mtx,1220,1220,5892,0.012981219,0.012891425,0.017702598,0.007050322,0.009923302,0.013429871,0.006334622,0.011199668,0.011857779,0.012773499
fpga_dcop_19.mtx,1220,1220,5892,0.013158527,0.012994646,0.017783036,0.007046667,0.009848742,0.013542851,0.006344001,0.011182844,0.011938266,0.012916903
fpga_dcop_20.mtx,1220,1220,5892,0.012939639,0.012862677,0.017862529,0.007126856,0.009973982,0.013542726,0.006294808,0.011115754,0.011863593,0.012875311
fpga_dcop_21.mtx,1220,1220,5892,0.012874988,0.012799666,0.017494867,0.006967829,0.009868082,0.013426428,0.006221999,0.010994804,0.011809627,0.012677552
fpga_dcop_22.mtx,1220,1220,5892,0.012906123,0.012786292,0.017734141,0.007029667,0.009863754,0.01338957,0.006255833,0.01101328,0.011765881,0.012761464
fpga_dcop_23.mtx,1220,1220,5892,0.012907423,0.012712248,0.01767281,0.007117197,0.009901714,0.013381496,0.006304989,0.011004373,0.011747594,0.012818421
fpga_dcop_24.mtx,1220,1220,5892,0.013037057,0.013031434,0.017756454,0.007117335,0.009964283,0.013484288,0.006397061,0.011223274,0.012022208,0.012820806
fpga_dcop_25.mtx,1220,1220,5892,0.012972402,0.012873244,0.017704726,0.007048665,0.009929472,0.013645064,0.006299334,0.011005031,0.011791995,0.012927346
fpga_dcop_26.mtx,1220,1220,5892,0.0128751,0.012928963,0.017593206,0.007044333,0.009933716,0.013454543,0.006270884,0.011157115,0.011741718,0.012778666
fpga_dcop_27.mtx,1220,1220,5892,0.013017729,0.012961315,0.017726378,0.007042333,0.009949417,0.013528236,0.006344509,0.01112833,0.011774369,0.012826779
fpga_dcop_28.mtx,1220,1220,5892,0.012996896,0.012831667,0.017760977,0.007001462,0.009853741,0.013490741,0.006335589,0.011061984,0.011826101,0.012816483
fpga_dcop_29.mtx,1220,1220,5892,0.013070547,0.013050455,0.017934544,0.007100001,0.009934043,0.013542788,0.006349138,0.011236619,0.01202449,0.012807178
fpga_dcop_30.mtx,1220,1220,5892,0.012903833,0.012793149,0.017694384,0.007056668,0.009969779,0.01344969,0.006337031,0.011057635,0.011721699,0.012753136
fpga_dcop_31.mtx,1220,1220,5892,0.012866581,0.012940932,0.017526951,0.00702502,0.009903836,0.013521282,0.006233001,0.011076854,0.011729773,0.012721773
fpga_dcop_32.mtx,1220,1220,5892,0.012875762,0.012782187,0.01770188,0.006996125,0.009908241,0.013456802,0.006284596,0.010952243,0.011748285,0.012719191
fpga_dcop_33.mtx,1220,1220,5892,0.013076247,0.01301333,0.017953589,0.007047999,0.010108479,0.013733818,0.006423185,0.011096568,0.011896241,0.01292186
fpga_dcop_34.mtx,1220,1220,5892,0.013008001,0.012943676,0.017842758,0.007076334,0.009839022,0.013568315,0.006336332,0.011244736,0.011928888,0.013044576
fpga_dcop_35.mtx,1220,1220,5892,0.013078105,0.012972002,0.017962977,0.007074694,0.009930125,0.013578446,0.006307406,0.011146003,0.011987268,0.013009954
fpga_dcop_36.mtx,1220,1220,5892,0.01306155,0.012949664,0.017831769,0.007094906,0.010047029,0.013600323,0.006387999,0.011042662,0.011818557,0.012899963
fpga_dcop_37.mtx,1220,1220,5892,0.013099548,0.013138471,0.017866673,0.007105378,0.009961469,0.013577789,0.00643755,0.011296662,0.011987914,0.012884899
fpga_dcop_38.mtx,1220,1220,5892,0.01352032,0.013516412,0.018157529,0.007449143,0.010221385,0.013872489,0.006604667,0.011478533,0.012217539,0.013093944
fpga_dcop_39.mtx,1220,1220,5892,0.012991996,0.013027962,0.017785479,0.007116256,0.009991835,0.013619075,0.006452549,0.011308739,0.012020577,0.012871261
fpga_dcop_40.mtx,1220,1220,5892,0.012862691,0.012765418,0.017645896,0.007021667,0.009876568,0.01334889,0.006481485,0.010938061,0.011797662,0.012705614
fpga_dcop_41.mtx,1220,1220,5892,0.012899878,0.012959676,0.017723792,0.007159091,0.009877876,0.013423033,0.006290383,0.010950787,0.011877823,0.012779636
fpga_dcop_42.mtx,1220,1220,5892,0.013025615,0.012997871,0.017867648,0.007095752,0.009885715,0.01358643,0.006436675,0.011256412,0.011963148,0.012841693
fpga_dcop_43.mtx,1220,1220,5892,0.012900245,0.012869434,0.017580083,0.007060211,0.009945798,0.013471678,0.006298667,0.011090615,0.011875237,0.012800334
fpga_dcop_44.mtx,1220,1220,5892,0.012989418,0.012892737,0.017708078,0.00704198,0.009853032,0.013554752,0.006394419,0.011169308,0.011941496,0.012809044
fpga_dcop_45.mtx,1220,1220,5892,0.012998789,0.012966535,0.017771745,0.007093334,0.009944816,0.013519188,0.006349668,0.01123497,0.012113126,0.012971102
fpga_dcop_46.mtx,1220,1220,5892,0.013082126,0.013049733,0.01786123,0.00706349,0.010138178,0.013619846,0.00636899,0.011086368,0.011850994,0.012885772
fpga_dcop_47.mtx,1220,1220,5892,0.012878843,0.012783504,0.017661712,0.007053196,0.009910099,0.013370398,0.006348338,0.011012621,0.01171331,0.012731435
fpga_dcop_48.mtx,1220,1220,5892,0.013254598,0.013119339,0.018090656,0.007248494,0.010069549,0.013697627,0.006513516,0.01126037,0.01206303,0.013060855
fpga_dcop_49.mtx,1220,1220,5892,0.012978288,0.012932241,0.017791682,0.007076334,0.009880162,0.013446529,0.00645659,0.011262372,0.011980931,0.012791997
fpga_dcop_50.mtx,1220,1220,5892,0.013085395,0.013045659,0.017745144,0.007131152,0.01010004,0.013567346,0.006385154,0.011266259,0.011998705,0.012824489
fpga_dcop_51.mtx,1220,1220,5892,0.012998273,0.012874552,0.01763821,0.007069389,0.009929799,0.013536954,0.006338725,0.010942043,0.011827715,0.012940406
fpga_trans_01.mtx,1220,1220,7382,0.012994637,0.013011392,0.01794677,0.007568484,0.014611066,0.013592641,0.007326316,0.011027391,0.011531105,0.012428405
fpga_trans_02.mtx,1220,1220,7382,0.013022708,0.012967838,0.017831758,0.007493332,0.014568405,0.01351855,0.007385796,0.010999597,0.011462858,0.012333571
fp.mtx,7548,7548,848553,0.015486333,0.01552099,0.021528816,0.013295289,0.267463681,0.017164082,0.049326719,0.020182204,0.016227959,0.015741388
Franz10.mtx,19588,4164,97508,0.015339555,0.015509333,0.021809921,0.013649021,0.014287835,0.015860799,0.013972454,0.013485768,0.014049818,0.014970909
Franz11.mtx,47104,30144,329728,0.019672413,0.019779629,0.027503667,0.011923745,0.012255,0.02022433,0.013239837,0.018034,0.018515537,0.019243876
Franz1.mtx,2240,768,5120,0.013565357,0.013520329,0.019022885,0.006121191,0.006504557,0.013949091,0.006278064,0.011476244,0.012946604,0.014811043
Franz2.mtx,4032,4480,21504,0.013312998,0.013408661,0.018894549,0.006209362,0.007839347,0.014402588,0.006187,0.011867429,0.012311092,0.013239423
Franz3.mtx,1280,2800,11520,0.012339589,0.012293225,0.017832955,0.006105454,0.007895511,0.013281943,0.006029666,0.011048404,0.011040981,0.011650262
Franz4.mtx,6784,5252,46528,0.013047334,0.013098887,0.018990369,0.006020379,0.007152,0.013711346,0.006123011,0.011427,0.011999,0.012557195
Franz5.mtx,7382,2882,44056,0.013074667,0.013075795,0.01923006,0.006006667,0.006890333,0.013739217,0.006151652,0.011316548,0.011882333,0.012380334
Franz6.mtx,7576,3016,45456,0.01279,0.012822334,0.01934416,0.006061957,0.006960333,0.013655753,0.006135,0.011424333,0.011937666,0.012488334
Franz7.mtx,10164,1740,40424,0.013519504,0.013486332,0.019367509,0.006024421,0.006785333,0.014687673,0.006298333,0.011606333,0.012590515,0.013641797
Franz8.mtx,16728,7176,100368,0.014990222,0.01492992,0.0220096,0.014250334,0.01513666,0.016,0.014283546,0.01355968,0.014075428,0.014546748
Franz9.mtx,19588,4164,97508,0.01527403,0.021360762,0.022061759,0.013826021,0.014306309,0.015772121,0.014049979,0.013424,0.014058666,0.014950321
freeFlyingRobot_10.mtx,5218,5218,40080,0.013581252,0.013543588,0.01918857,0.018335672,0.089485758,0.014310269,0.011775333,0.014433634,0.012784981,0.014869444
freeFlyingRobot_11.mtx,5438,5438,40054,0.013643428,0.013553156,0.019236523,0.018881938,0.09336477,0.014279111,0.01170351,0.013603555,0.01250295,0.014560326
freeFlyingRobot_12.mtx,5578,5578,41940,0.014383505,0.014312,0.020044409,0.020027152,0.095896942,0.014629496,0.011752577,0.015482999,0.012971334,0.01495249
freeFlyingRobot_13.mtx,5718,5718,43994,0.013675546,0.013606269,0.019260122,0.01957818,0.096039993,0.014136319,0.012089143,0.015553318,0.012402864,0.014241292
freeFlyingRobot_14.mtx,5958,5958,43298,0.014029855,0.013946391,0.019509659,0.020129308,0.099765437,0.014160166,0.012341001,0.014622666,0.012894334,0.015055835
freeFlyingRobot_15.mtx,6038,6038,43378,0.013696666,0.013584494,0.019207837,0.01947378,0.10146592,0.014384486,0.012389279,0.014344999,0.012848334,0.01487538
freeFlyingRobot_16.mtx,6078,6078,44006,0.013982681,0.01395002,0.019651918,0.019488652,0.102129575,0.014289632,0.012313731,0.016214432,0.012457567,0.014224667
freeFlyingRobot_1.mtx,798,798,5246,0.012467471,0.012448005,0.017546031,0.008043545,0.019026894,0.01295315,0.007015587,0.011494203,0.011047257,0.0119525
freeFlyingRobot_2.mtx,1338,1338,11600,0.013274119,0.013278365,0.018230624,0.008078515,0.027388495,0.014147558,0.007394639,0.012434285,0.011811298,0.012599753
freeFlyingRobot_3.mtx,1718,1718,12922,0.013040808,0.013054042,0.018461741,0.010254367,0.034065909,0.013902868,0.00757861,0.012092124,0.011754988,0.0125809
freeFlyingRobot_4.mtx,2358,2358,18218,0.013898775,0.013899215,0.01940364,0.011810907,0.04362527,0.014358624,0.008521143,0.013218283,0.012159998,0.013184658
freeFlyingRobot_5.mtx,2878,2878,24582,0.013321144,0.013366204,0.018840817,0.009493774,0.053105604,0.014074391,0.009404668,0.013350858,0.012218061,0.013405386
