mtx,rows,cols,nnz,rocsparse_vector(ms),alphasparse_vector(ms),alphasparse_scalar(ms),alphasparse_merge(ms),alphasparse_lineenhance(ms),alphasparse_flat1(ms),alphasparse_flat4(ms),alphasparse_flat8(ms)
bayer02.mtx,13935,13935,63679,0.031242633,0.017892883,0.02575142,0.04175512,0.018355788,0.03267443,0.034375445,0.036500683
bayer03.mtx,6747,6747,56196,0.040809687,0.016975315,0.040150798,0.04055833,0.019412821,0.03269438,0.033773867,0.036381363
bayer04.mtx,20545,20545,159082,0.037699408,0.021191244,0.041854988,0.043468727,0.021149567,0.035498535,0.038479591,0.04381014
bayer05.mtx,3268,3268,27836,0.043704385,0.018236988,0.056269071,0.039551711,0.025702357,0.032780611,0.031541959,0.033769955
bayer06.mtx,3008,3008,27576,0.042488381,0.01799694,0.053493021,0.039523443,0.025764426,0.032859827,0.031677654,0.033679171
bayer07.mtx,3268,3268,27836,0.043623838,0.018254001,0.056216059,0.039726073,0.02573465,0.032741668,0.031664436,0.033710798
bayer08.mtx,3008,3008,27576,0.042572341,0.017952593,0.053600428,0.039618384,0.025760527,0.032918844,0.031709564,0.033826493
bayer09.mtx,3083,3083,21216,0.034370307,0.018480208,0.039441579,0.039815224,0.018672202,0.03027529,0.033137237,0.036928765
bayer10.mtx,13436,13436,94926,0.035002212,0.019269176,0.035638997,0.041977144,0.019480709,0.033903693,0.03526535,0.037177734
bbmat.mtx,38744,38744,1771722,0.111670856,0.061154846,0.268711133,0.095527357,0.047271711,0.0667638,0.062698013,0.063618647
bcircuit.mtx,68902,68902,375558,0.034052153,0.028388506,0.049513038,0.052009587,0.02725981,0.042791861,0.045639486,0.050523942
bcspwr01.mtx,39,39,131,0.017026254,0.014684452,0.015262729,0.026563926,0.014533755,0.021508907,0.021330294,0.021398236
bcspwr02.mtx,49,49,167,0.017124692,0.014795783,0.015552969,0.026894275,0.014864263,0.021397911,0.021347309,0.021426739
bcspwr03.mtx,118,118,476,0.017511911,0.014903643,0.016187723,0.027822427,0.014805138,0.022557104,0.022500591,0.023655112
bcspwr04.mtx,274,274,1612,0.023329522,0.015357646,0.018345387,0.029574726,0.015461866,0.024716345,0.026303122,0.027641788
bcspwr05.mtx,443,443,1623,0.022708035,0.016087864,0.016702686,0.029422162,0.015082732,0.024475393,0.027451246,0.029943821
bcspwr06.mtx,1454,1454,5300,0.023104806,0.016622471,0.020648519,0.035952312,0.015769797,0.025898634,0.029022966,0.031547807
bcspwr07.mtx,1612,1612,5824,0.023455922,0.016963099,0.020540276,0.036246406,0.015951248,0.0258353,0.029032395,0.031600737
bcspwr08.mtx,1624,1624,6050,0.023216102,0.017242215,0.020833154,0.036516286,0.01570417,0.026274817,0.029192361,0.031770288
bcspwr09.mtx,1723,1723,6511,0.023146436,0.017670702,0.021010037,0.036932205,0.016042754,0.026178137,0.030282172,0.034953885
bcspwr10.mtx,5300,5300,21842,0.025083273,0.015788602,0.023954499,0.040655302,0.016716612,0.029641713,0.033421879,0.037469497
bcsstk01.mtx,48,48,400,0.016451427,0.014105616,0.016740955,0.026901607,0.015080397,0.021701978,0.021626298,0.02154592
bcsstk02.mtx,66,66,4356,0.030942115,0.01567758,0.04150192,0.033636027,0.021633219,0.026869566,0.024787533,0.024204236
bcsstk03.mtx,112,112,640,0.016732464,0.014155847,0.014879396,0.027826087,0.014627234,0.022984378,0.024223156,0.025323468
bcsstk04.mtx,132,132,3648,0.02672273,0.016153815,0.037615421,0.031794175,0.023411779,0.026086583,0.025282855,0.024834826
bcsstk05.mtx,153,153,2423,0.022644966,0.014799522,0.024670743,0.029998948,0.019077088,0.024287562,0.024642892,0.025354338
bcsstk06.mtx,420,420,7860,0.047542431,0.016129611,0.037894219,0.035115622,0.020510947,0.025932078,0.025814927,0.025713374
bcsstk07.mtx,420,420,7860,0.04740923,0.016161284,0.037997723,0.035124332,0.020360664,0.026063903,0.025807299,0.025799548
bcsstk08.mtx,1074,1074,12960,0.05582862,0.035429342,0.141894444,0.036316814,0.042532034,0.045959403,0.031652796,0.028704986
bcsstk09.mtx,1083,1083,18437,0.041698943,0.016237558,0.052612129,0.036022922,0.020309987,0.027023798,0.027086089,0.02754879
bcsstk10.mtx,1086,1086,22070,0.041901655,0.01639021,0.063568415,0.036503202,0.02086893,0.027267415,0.027231029,0.027029625
bcsstk11.mtx,1473,1473,34241,0.054016108,0.016441787,0.078095297,0.036894767,0.021996277,0.028254996,0.027605595,0.027621194
bcsstk12.mtx,1473,1473,34241,0.053953465,0.016426706,0.078255216,0.036943829,0.022046086,0.028162793,0.027734916,0.027669517
bcsstk13.mtx,2003,2003,83883,0.093705072,0.017358436,0.211510895,0.036476825,0.022023963,0.03274293,0.029932141,0.02897994
bcsstk14.mtx,1806,1806,63454,0.079526306,0.016149989,0.116909437,0.036749541,0.019605011,0.029275074,0.028285068,0.028031391
bcsstk15.mtx,3948,3948,117816,0.063729124,0.017595547,0.103287435,0.039635617,0.028351379,0.032381921,0.031707248,0.031356918
bcsstk16.mtx,4884,4884,290378,0.100163157,0.021869035,0.198639245,0.043228232,0.024711548,0.038865616,0.036467581,0.03599307
bcsstk17.mtx,10974,10974,428650,0.08889017,0.026611186,0.173623347,0.045981546,0.023955894,0.046208534,0.040489744,0.040690639
bcsstk18.mtx,11948,11948,149090,0.042956653,0.019775318,0.056846995,0.041665572,0.024010325,0.034666107,0.034281641,0.035287261
bcsstk19.mtx,817,817,6853,0.031277884,0.014559492,0.023920096,0.03535691,0.015997666,0.025672291,0.027005194,0.028174052
bcsstk20.mtx,485,485,3135,0.025900529,0.014988741,0.019390873,0.032060952,0.015308066,0.025328012,0.026835699,0.02825126
bcsstk21.mtx,3600,3600,26600,0.026372694,0.01509529,0.022987135,0.039816306,0.016716612,0.029263892,0.031225568,0.032166531
bcsstk22.mtx,138,138,696,0.01832037,0.014351255,0.015703617,0.027829425,0.014869571,0.023143299,0.024981605,0.025999253
bcsstk23.mtx,3134,3134,45178,0.037090371,0.016083163,0.050762967,0.03973072,0.021051435,0.03059987,0.030653384,0.031607418
bcsstk24.mtx,3562,3562,159910,0.090271956,0.01772747,0.145048412,0.040167987,0.021480127,0.03382925,0.032311418,0.032039813
bcsstk25.mtx,15439,15439,252241,0.053057928,0.023897506,0.064711003,0.044523612,0.025470826,0.036731792,0.035774037,0.036881626
bcsstk26.mtx,1922,1922,30336,0.039614795,0.016144363,0.055446551,0.03636392,0.021747951,0.028064891,0.027927478,0.028770087
bcsstk27.mtx,1224,1224,56126,0.075303961,0.016511117,0.125137816,0.036934537,0.019862144,0.029414516,0.028133644,0.027859977
bcsstk28.mtx,4410,4410,219024,0.090441915,0.020237441,0.166545383,0.042011558,0.023275404,0.035920581,0.033967139,0.033557436
bcsstk29.mtx,13992,13992,619488,0.089672321,0.030419419,0.163068109,0.060938366,0.0259935,0.04414721,0.042867325,0.043053565
bcsstk30.mtx,28924,28924,2043492,0.162222493,0.056868598,0.384371779,0.099966671,0.052602353,0.077146536,0.067983257,0.065864387
bcsstk31.mtx,35588,35588,1181416,0.094997986,0.049893193,0.224984372,0.0822006,0.038120595,0.057338,0.053714667,0.054658654
bcsstk32.mtx,44609,44609,2014701,0.104437444,0.066464029,0.419242922,0.104314071,0.050008577,0.073851142,0.066643151,0.067071972
bcsstk33.mtx,8738,8738,591904,0.146525925,0.028657605,0.249773553,0.05946141,0.027721814,0.047518349,0.042272047,0.041719094
bcsstk34.mtx,588,588,21418,0.057172449,0.016116719,0.081176294,0.035594008,0.019127808,0.027500207,0.026598579,0.026282689
bcsstk35.mtx,30237,30237,1450163,0.096911028,0.049623228,0.298139766,0.084557,0.039475306,0.066328543,0.056981426,0.056690658
bcsstk36.mtx,23052,23052,1143140,0.096402112,0.04291681,0.218825828,0.080373549,0.0360834,0.058133826,0.052543396,0.051812221
bcsstk37.mtx,25503,25503,1140977,0.093661666,0.043765873,0.213610562,0.080493184,0.035339883,0.0556565,0.052264233,0.052002012
bcsstk38.mtx,8032,8032,355460,0.099946141,0.03438021,0.287396934,0.044361325,0.027253084,0.070713647,0.045498694,0.04098093
bcsstk39.mtx,46772,46772,2089294,0.100302801,0.068137113,0.421461793,0.107104713,0.048451679,0.068111786,0.0671725,0.067775886
bcsstm01.mtx,48,48,48,0.01611279,0.013728014,0.013320383,0.023964054,0.014049466,0.020815265,0.021295475,0.021486124
bcsstm02.mtx,66,66,66,0.016318457,0.013816203,0.013480392,0.024140454,0.014073995,0.021428571,0.021937843,0.02287695
bcsstm03.mtx,112,112,112,0.016211913,0.013800752,0.013538833,0.02443281,0.014265699,0.021789883,0.022246499,0.023250986
bcsstm04.mtx,132,132,132,0.016256158,0.013966776,0.013587936,0.024567281,0.014237946,0.022227835,0.023489634,0.024668286
bcsstm05.mtx,153,153,153,0.016353142,0.014042495,0.013640619,0.024657534,0.014341285,0.022019141,0.023323171,0.024374701
bcsstm06.mtx,420,420,420,0.01853609,0.014007004,0.013731773,0.025072382,0.014587385,0.023144321,0.026912726,0.031266285
bcsstm07.mtx,420,420,7252,0.047321216,0.015934347,0.035319787,0.0351206,0.020014406,0.02583914,0.025688574,0.026378151
bcsstm08.mtx,1074,1074,1074,0.018506552,0.014045825,0.014008087,0.027870767,0.014734734,0.026518519,0.036188422,0.047140412
bcsstm09.mtx,1083,1083,1083,0.018445816,0.01406457,0.014005276,0.027820592,0.014830537,0.02615184,0.035913847,0.046718288
bcsstm10.mtx,1086,1086,22092,0.041756763,0.016300588,0.061877846,0.03665192,0.020972568,0.027253062,0.027238597,0.027076665
bcsstm11.mtx,1473,1473,1473,0.01863083,0.014072061,0.01408902,0.028851804,0.014949155,0.026588688,0.036116662,0.047486259
bcsstm12.mtx,1473,1473,19659,0.03669634,0.014903654,0.04359473,0.037131651,0.017494618,0.027238548,0.027381615,0.028100664
bcsstm13.mtx,2003,2003,21943,0.048428069,0.018892495,0.083611811,0.037470714,0.027286672,0.030133578,0.035624269,0.044531077
bcsstm19.mtx,817,817,817,0.018404839,0.013992122,0.013945906,0.026376536,0.014698474,0.025753373,0.033497335,0.042225496
bcsstm20.mtx,485,485,485,0.018689068,0.014108065,0.013840337,0.026029088,0.014593708,0.023570578,0.027823992,0.033008916
bcsstm21.mtx,3600,3600,3600,0.018421955,0.01402929,0.013986476,0.037241058,0.015935479,0.029190333,0.039243259,0.049747119
bcsstm22.mtx,138,138,138,0.016205742,0.013902881,0.013554661,0.02455516,0.014357054,0.022145551,0.023197176,0.024416136
bcsstm23.mtx,3134,3134,3134,0.018363945,0.013969027,0.013998571,0.036678351,0.015688984,0.028981889,0.038590594,0.049594493
bcsstm24.mtx,3562,3562,3562,0.018428936,0.014024809,0.01406085,0.037111125,0.015961821,0.029190261,0.039196699,0.049966684
bcsstm25.mtx,15439,15439,15439,0.018933221,0.014226097,0.014841361,0.038993479,0.016664472,0.031052078,0.040606934,0.051472942
bcsstm26.mtx,1922,1922,1922,0.018468072,0.013969698,0.013966551,0.029834065,0.015188033,0.026722837,0.036339916,0.046818099
bcsstm27.mtx,1224,1224,56126,0.075242683,0.016345371,0.124788919,0.036817539,0.019949832,0.029582217,0.02816459,0.0277696
bcsstm34.mtx,588,588,24270,0.057203532,0.016196991,0.102178503,0.035565781,0.020112696,0.02802911,0.026897629,0.026452979
bcsstm35.mtx,30237,30237,20619,0.021755381,0.016076579,0.017219191,0.043747209,0.018881272,0.035145973,0.051779602,0.074216718
bcsstm36.mtx,23052,23052,320606,0.050758156,0.027795671,0.080930159,0.046140507,0.030890346,0.041213116,0.039848071,0.041155353
bcsstm37.mtx,25503,25503,15525,0.021069789,0.015651566,0.016609003,0.042810875,0.018069986,0.034131494,0.051183147,0.072635317
bcsstm38.mtx,8032,8032,10485,0.022829609,0.017171438,0.020793814,0.04130636,0.017195685,0.032740456,0.044848612,0.060442554
bcsstm39.mtx,46772,46772,46772,0.020430588,0.015101694,0.016189918,0.042547269,0.021032798,0.034831915,0.044126131,0.05499321
b_dyn.mtx,1089,1089,4264,0.022540632,0.016315661,0.020114678,0.035851968,0.015563322,0.026313516,0.028898874,0.031709793
beacxc.mtx,497,506,50409,0.18865326,0.023980271,0.383437543,0.034701981,0.053681762,0.055408571,0.033600635,0.029941224
beaflw.mtx,497,507,53403,0.192786438,0.024767522,0.366651676,0.035209937,0.054805528,0.056364563,0.034193096,0.030334961
beause.mtx,497,507,44551,0.180333741,0.024748906,0.35314774,0.035101957,0.054340461,0.05626032,0.034088192,0.030223667
belgium_osm.mtx,1441295,1441295,3099940,0.224284863,0.221779339,0.221502334,0.337451409,0.222539063,0.224021001,0.224847672,0.269055381
BenElechi1.mtx,245874,245874,13150496,0.257719041,0.309286752,2.680042325,0.5088398,0.21659239,0.241597929,0.239343239,0.245503624
benzene.mtx,8219,8219,242669,0.059150779,0.0213508,0.101436384,0.042686861,0.028341314,0.035253423,0.034722464,0.035208188
bfly.mtx,49152,49152,196608,0.024831142,0.019643553,0.023942683,0.049070482,0.02187027,0.036277353,0.039276879,0.042321541
bfwa398.mtx,398,398,3678,0.031049897,0.015123169,0.024064302,0.031736444,0.016923962,0.024800912,0.02621815,0.027193281
bfwa62.mtx,62,62,450,0.018282278,0.015807777,0.019530402,0.027288439,0.015969339,0.022744503,0.02210759,0.021907938
bfwa782.mtx,782,782,7514,0.03150359,0.01502076,0.031085875,0.035941061,0.019221791,0.025636608,0.026543733,0.027729188
bfwb398.mtx,398,398,2910,0.024469821,0.01532781,0.019595696,0.030661272,0.015867347,0.024443819,0.026097718,0.027364798
bfwb62.mtx,62,62,342,0.01736305,0.014888986,0.016868064,0.026841424,0.015294486,0.021846753,0.021604548,0.021539915
bfwb782.mtx,782,782,5982,0.024277696,0.015148637,0.023065489,0.035394146,0.015988219,0.025244927,0.026517192,0.027840932
bibd_11_5.mtx,55,462,4620,0.031762619,0.016665464,0.053387877,0.033288181,0.024295075,0.027519083,0.025277256,0.024574403
bibd_12_4.mtx,66,495,2970,0.026398944,0.015524947,0.043434705,0.028320778,0.019521301,0.025603007,0.024903781,0.024552557
bibd_12_5.mtx,66,792,7920,0.036416556,0.017527979,0.06852367,0.031844445,0.02949479,0.030572245,0.026030155,0.025099789
bibd_13_6.mtx,78,1716,25740,0.070978212,0.023411163,0.196804037,0.03046774,0.076128282,0.043996653,0.029463459,0.026837171
bibd_14_7.mtx,91,3432,72072,0.150432374,0.034432241,0.374292087,0.030930974,0.247968773,0.074456122,0.037630646,0.031709012
bibd_15_3.mtx,105,455,1365,0.01950404,0.014651661,0.020198732,0.02682493,0.016025547,0.023543616,0.024315297,0.02516245
bibd_15_7.mtx,105,6435,135135,0.258253466,0.047137011,0.932605478,0.03219049,0.549894811,0.090083484,0.042344567,0.034129637
bibd_16_8.mtx,120,12870,360360,0.619032731,0.089343524,2.284656423,0.045572384,1.610990283,0.094552227,0.046753768,0.038748787
bibd_17_3.mtx,136,680,2040,0.02137603,0.014671087,0.023612204,0.026669456,0.016284175,0.024256981,0.024928666,0.025602892
bibd_17_4b.mtx,136,2380,14280,0.060809171,0.017672819,0.104896646,0.032324513,0.029625019,0.030103719,0.026406717,0.025552657
bibd_17_4.mtx,136,2380,14280,0.060799721,0.01773337,0.105026257,0.0324696,0.029809775,0.030169258,0.026358584,0.025554806
bibd_17_8.mtx,136,24310,680680,1.139846743,0.140948503,3.936785182,0.080214137,2.856231694,0.10156303,0.052678604,0.044616849
bibd_18_9.mtx,153,48620,1750320,2.972329277,0.297338205,11.96677264,0.193332977,6.820349762,0.208880513,0.080963156,0.067550338
bibd_19_9.mtx,171,92378,3325608,5.599642362,0.505826897,25.11911839,0.421467145,11.76071931,0.324017385,0.12471241,0.104512144
bibd_20_10.mtx,190,184756,8314020,14.33749598,1.1427292,71.97569073,1.609616944,26.74887997,0.703981193,0.292435029,0.252892597
bibd_22_8.mtx,231,319770,8953560,15.72090769,1.031553743,71.48237004,1.561257158,23.90321844,0.750785936,0.307659225,0.269956918
bibd_49_3.mtx,1176,18424,55272,0.075170136,0.016462999,0.157516533,0.032941019,0.020915373,0.029120091,0.028202792,0.027807657
bibd_81_2.mtx,3240,3240,3240,0.018227233,0.013889187,0.013877824,0.036930442,0.015709815,0.029074332,0.038999964,0.049914114
bibd_81_3.mtx,3240,85320,255960,0.153111765,0.020070595,0.270193953,0.037513935,0.027014465,0.037638935,0.035525233,0.034990138
bibd_9_3.mtx,36,84,252,0.016710321,0.014373717,0.016036655,0.023508559,0.014667365,0.021454112,0.021405819,0.02143951
bibd_9_5.mtx,36,126,1260,0.020403041,0.014873926,0.030950626,0.024830767,0.01632706,0.02400503,0.023559769,0.023131362
big_dual.mtx,30269,30269,89858,0.020893643,0.015949756,0.017198506,0.043300407,0.019094782,0.033286973,0.037322854,0.041291052
big.mtx,13209,13209,91465,0.026799133,0.016581244,0.025042424,0.041285635,0.017218234,0.032454186,0.034358278,0.035882762
biplane-9.mtx,21701,21701,84076,0.020486115,0.016341108,0.020645692,0.042580152,0.017848543,0.032778902,0.035912127,0.038924696
bips07_1693.mtx,13275,13275,49044,0.026307969,0.022230361,0.039780769,0.041733306,0.018311916,0.031795303,0.036050088,0.040826962
bips07_1998.mtx,15066,15066,62198,0.026983216,0.018519671,0.035843135,0.041629381,0.019207854,0.032746242,0.036594593,0.040851365
bips07_2476.mtx,16861,16861,66498,0.026567378,0.02255291,0.033518911,0.04213122,0.019546312,0.032901486,0.036931751,0.041276635
bips07_3078.mtx,21128,21128,75729,0.027039119,0.02301495,0.034854003,0.042521819,0.02013652,0.033541934,0.037309944,0.041965471
bips98_1142.mtx,9735,9735,40983,0.02694759,0.018188556,0.032012492,0.041319089,0.018087791,0.031660025,0.035373566,0.039639192
bips98_1450.mtx,11305,11305,44678,0.026791427,0.022068626,0.03957721,0.041570888,0.0188831,0.031884025,0.03603082,0.040505728
bips98_606.mtx,7135,7135,34738,0.027072028,0.017571667,0.038652579,0.040496666,0.01854145,0.03040617,0.034089532,0.037883588
blckhole.mtx,2132,2132,14872,0.025541152,0.015521732,0.021516095,0.038305512,0.01644747,0.028813134,0.030485374,0.031591469
blockqp1.mtx,60012,60012,640033,2.988085623,2.901979365,14.44883907,0.107331099,18.33747815,0.116190091,0.069761494,0.062407402
bloweya.mtx,30004,30004,150009,1.03589864,1.000090003,2.85185502,0.050931541,0.789197066,0.098919436,0.051776599,0.043952718
bloweybl.mtx,30003,30003,120000,1.653120264,1.53122747,2.790892388,0.049911978,0.788200636,0.098982175,0.052168163,0.044180214
bloweybq.mtx,10001,10001,69991,0.972522701,0.931536568,2.781615134,0.040736174,0.784555716,0.096147361,0.048310019,0.040327827
bmw3_2.mtx,227362,227362,11288630,0.250485738,0.285681148,2.361522222,0.439575797,0.189893635,0.224021091,0.215910921,0.222101428
bmw7st_1.mtx,141347,141347,7339667,0.217010909,0.187280619,1.614077994,0.298984504,0.133417608,0.163536013,0.152419271,0.155027204
bmwcra_1.mtx,148770,148770,10644002,0.346431748,0.231627991,2.237064007,0.383259568,0.178753542,0.233048051,0.210372989,0.202088619
bodyy4.mtx,17546,17546,121938,0.025760174,0.017298088,0.023000658,0.042484266,0.017859845,0.033276221,0.035364336,0.036880138
bodyy5.mtx,18589,18589,129281,0.025780069,0.017102291,0.0233845,0.042193469,0.017945144,0.032509578,0.034580126,0.036178355
bodyy6.mtx,19366,19366,134748,0.025936894,0.016985452,0.023337513,0.042470185,0.018104367,0.033040286,0.035208224,0.036865845
bone010.mtx,986703,986703,71666325,1.671407754,1.445875528,14.79195464,2.381897587,1.22878183,1.314494224,1.204816052,1.17481975
boneS01.mtx,127224,127224,6715152,0.156911286,0.168176167,1.323630478,0.274214182,0.118686287,0.147588217,0.14055119,0.143397289
boneS10.mtx,914898,914898,55468422,1.092296695,1.206779185,11.58912288,1.945634507,0.976439673,1.01444686,0.918242377,0.937502279
boyd1.mtx,93279,93279,1211231,7.230992415,7.102702734,38.43103722,0.269951392,42.86708782,0.143907542,0.100417707,0.095070308
boyd2.mtx,466316,466316,1500397,19.6773377,18.97315377,30.81150402,0.220226988,14.48686148,0.146780038,0.106613231,0.120739929
